subject,pdf_page,content_page,locator,point_name
BIOLOGY,0062,58,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单,管家基因
BIOLOGY,0062,58,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单,奢侈基因
BIOLOGY,0062,58,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单,细胞衰老
BIOLOGY,0062,58,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单,自由基学说
BIOLOGY,0062,58,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单,端粒学说
BIOLOGY,0062,58,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单,端粒与端粒酶
BIOLOGY,0062,58,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单,细胞衰老与个体衰老的关系
BIOLOGY,0063,59,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单（续）· 考教衔接 · 即练即清,细胞凋亡
BIOLOGY,0063,59,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单（续）· 考教衔接 · 即练即清,细胞坏死
BIOLOGY,0063,59,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单（续）· 考教衔接 · 即练即清,细胞凋亡与细胞坏死的区别
BIOLOGY,0063,59,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单（续）· 考教衔接 · 即练即清,细胞程序性死亡
BIOLOGY,0063,59,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单（续）· 考教衔接 · 即练即清,细胞凋亡的意义
BIOLOGY,0063,59,第六章 细胞的生命历程 / 第 3 节 细胞的分化、衰老和死亡 / 知识清单（续）· 考教衔接 · 即练即清,细胞自噬
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,孟德尔一对相对性状的杂交实验
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,假说—演绎法
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,豌豆作为实验材料的优点
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,自花传粉与闭花受粉
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,人工去雄
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,相对性状
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,性状分离
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,显性性状与隐性性状
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,遗传因子成对存在
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,配子形成时遗传因子的分离
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,雌雄配子随机结合
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,测交
BIOLOGY,0064,60,第二部分 遗传与进化 / 第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单,基因的分离定律
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,基因分离定律的实质
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,等位基因随同源染色体分开而分离
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,基因分离定律的适用范围
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,自交法验证分离定律
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,测交法验证分离定律
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,花粉鉴定法
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,性状分离比的模拟实验
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,杂交
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,自交
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,测交
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,正反交
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,回交
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,判断显隐性
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,纯合子与杂合子的判断
BIOLOGY,0065,61,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 知识清单（续）· 考教衔接,基因位置的判断
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,显隐性性状的判断
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,依据子代性状判断显隐性
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,依据子代性状比例判断显隐性
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,亲代基因型的推断
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,双向推断法
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,分离定律中的概率计算
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,分加法
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,棋盘法
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,遗传平衡公式
BIOLOGY,0067,62,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 即练即清 · 考法清单（考法 1、考法 2）,自由交配
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,分加法
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,棋盘法
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,配子概率的计算
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,遗传平衡定律
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,基因频率与基因型频率
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,Aa 连续自交的计算规律
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,自交与自由交配的区别
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,杂合子比例的计算
BIOLOGY,0068,63,第七章 遗传因子的发现 / 第 1 节 基因的分离定律 / 考法清单 考法 2「分离定律中的概率计算问题」（续）,纯合子比例的计算
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,致死现象
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,显性纯合致死
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,隐性纯合致死
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,配子致死与不育
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,雄配子不育
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,花粉育性
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,致死条件下的子代比例
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,复等位基因
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,细胞质遗传
BIOLOGY,0069,64,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 一 致死和不育,雄性不育
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,不完全显性
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,共显性
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,复等位基因
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,ABO 血型
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,抗原与抗体
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,基因型与表型的关系
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,1:2:1 的性状分离比
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,杂交育种
BIOLOGY,0070,65,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 二 不完全显性、共显性、复等位基因,去雄与套袋
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,细胞质遗传
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,母系遗传
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,母性影响
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,正反交结果差异
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,雄性不育
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,细胞质雄性不育
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,细胞核雄性不育
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,不育株作母本
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,回交
BIOLOGY,0071,66,第七章 遗传因子的发现 / 微专题「分离定律的重点题型」/ 三 细胞质遗传、雄性不育和母性影响,表型延迟一代
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,孟德尔两对相对性状的杂交实验
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,自由组合现象
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,9:3:3:1 的性状分离比
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,F1 产生配子的种类与比例
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,雌雄配子随机结合
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,测交法验证自由组合定律
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,基因的自由组合定律
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,假说—演绎法
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,双显、单显与双隐性表型
BIOLOGY,0072,67,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单,性状的自由组合
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,基因自由组合定律的实质
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,自由组合定律的发生时间
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,自由组合定律的适用范围
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,细胞核遗传与细胞质遗传
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,相同基因
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,等位基因
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,非等位基因
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,同源染色体与非同源染色体
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,拆分组合法
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,乘法原理
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,基因填充法
BIOLOGY,0073,68,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 知识清单（续）· 即练即清 · 考法清单 考法 1,正向推断与逆向推断
BIOLOGY,0074,69,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 1「自由组合定律的解题思路及致死问题」（续）,分解组合法
BIOLOGY,0074,69,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 1「自由组合定律的解题思路及致死问题」（续）,配子致死
BIOLOGY,0074,69,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 1「自由组合定律的解题思路及致死问题」（续）,配子活力不足
BIOLOGY,0074,69,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 1「自由组合定律的解题思路及致死问题」（续）,合子致死
BIOLOGY,0074,69,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 1「自由组合定律的解题思路及致死问题」（续）,纯合致死基因
BIOLOGY,0074,69,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 1「自由组合定律的解题思路及致死问题」（续）,棋盘法
BIOLOGY,0074,69,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 1「自由组合定律的解题思路及致死问题」（续）,分离定律与自由组合定律的关系
BIOLOGY,0074,69,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 1「自由组合定律的解题思路及致死问题」（续）,致死条件下的性状分离比
BIOLOGY,0075,70,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 2「9:3:3:1 及其变式」,9:3:3:1 的变式
BIOLOGY,0075,70,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 2「9:3:3:1 及其变式」,基因互作
BIOLOGY,0075,70,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 2「9:3:3:1 及其变式」,数量性状的累加效应
BIOLOGY,0075,70,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 2「9:3:3:1 及其变式」,测交后代比例的推导
BIOLOGY,0075,70,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 2「9:3:3:1 及其变式」,表型与基因型对应关系的判断
BIOLOGY,0075,70,第七章 遗传因子的发现 / 第 2 节 基因的自由组合定律 / 考法清单 考法 2「9:3:3:1 及其变式」,由子代比例反推亲本基因型
BIOLOGY,0076,71,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 一 完全连锁,连锁与互换
BIOLOGY,0076,71,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 一 完全连锁,完全连锁
BIOLOGY,0076,71,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 一 完全连锁,基因在染色体上的位置关系
BIOLOGY,0076,71,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 一 完全连锁,基因的连锁遗传
BIOLOGY,0076,71,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 一 完全连锁,蛋白质电泳检测
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,不完全连锁
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,完全连锁
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,连锁与互换
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,重组型配子
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,交换率
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,减数分裂中的交叉互换
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,基因在染色体上的位置判断
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,连锁个体的自交后代比例
BIOLOGY,0077,72,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 二 不完全连锁,连锁个体的测交后代比例
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,不完全连锁的判断
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,完全连锁的判断
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,重组型配子
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,亲本型配子
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,重组率的计算
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,配子概率的对称关系
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,由子代比例反推配子比例
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,测交法测定重组率
BIOLOGY,0078,73,第七章 遗传因子的发现 / 微专题「连锁与互换」/ 突破指南（续表）,基因在染色体上的位置判断
BIOLOGY,0079,74,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 一 基因在染色体上的位置关系及判断,基因在染色体上的位置关系判断
BIOLOGY,0079,74,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 一 基因在染色体上的位置关系及判断,等位基因
BIOLOGY,0079,74,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 一 基因在染色体上的位置关系及判断,非同源染色体上的非等位基因
BIOLOGY,0079,74,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 一 基因在染色体上的位置关系及判断,同源染色体上的非等位基因
BIOLOGY,0079,74,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 一 基因在染色体上的位置关系及判断,连锁遗传
BIOLOGY,0079,74,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 一 基因在染色体上的位置关系及判断,自交后代比例的判断依据
BIOLOGY,0079,74,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 一 基因在染色体上的位置关系及判断,测交后代比例的判断依据
BIOLOGY,0079,74,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 一 基因在染色体上的位置关系及判断,隐性突变体基因位置的判断
BIOLOGY,0080,75,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 二 外源基因整合到宿主细胞染色体上的位置判断,多个基因位置关系的判断
BIOLOGY,0080,75,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 二 外源基因整合到宿主细胞染色体上的位置判断,隐性突变基因是否互为等位基因的判断
BIOLOGY,0080,75,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 二 外源基因整合到宿主细胞染色体上的位置判断,9:7 表型比与基因位置的对应
BIOLOGY,0080,75,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 二 外源基因整合到宿主细胞染色体上的位置判断,外源基因整合位置
BIOLOGY,0080,75,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 二 外源基因整合到宿主细胞染色体上的位置判断,转基因植株的基因型分析
BIOLOGY,0080,75,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 二 外源基因整合到宿主细胞染色体上的位置判断,隐性纯合个体的比例计算
BIOLOGY,0080,75,第七章 遗传因子的发现 / 微专题「基因位置关系的分析与判断」/ 二 外源基因整合到宿主细胞染色体上的位置判断,自由组合定律在转基因分析中的应用
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,萨顿假说
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,基因与染色体行为的平行关系
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,摩尔根的果蝇眼色实验
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,果蝇作为实验材料的优点
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,假说—演绎法
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,伴性遗传
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,X 染色体上的基因
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,X、Y 染色体的同源区段
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,测交实验
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,基因在染色体上呈线性排列
BIOLOGY,0081,76,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单,基因相对位置的测定
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,伴性遗传
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,伴 X 染色体遗传
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,伴 Y 染色体遗传
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,XY 同源区段的遗传
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,红绿色盲的遗传
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,抗维生素 D 佝偻病
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,"""同隐异显""法判断性别"
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,芦花鸡性别的鉴定
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,伴性遗传中的配子致死
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,伴性遗传中的个体致死
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,性反转现象
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,性别决定类型
BIOLOGY,0082,77,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 知识清单（续）,染色体组倍数决定性别
BIOLOGY,0083,78,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 即练即清 · 考法清单,伴性遗传与常染色体遗传的判断
BIOLOGY,0083,78,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 即练即清 · 考法清单,正反交法判断基因位置
BIOLOGY,0083,78,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 即练即清 · 考法清单,性状比例在两性间是否一致
BIOLOGY,0083,78,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 即练即清 · 考法清单,常染色体遗传的判断依据
BIOLOGY,0083,78,第八章 伴性遗传和人类遗传病 / 第 1 节 基因在染色体上和伴性遗传 / 即练即清 · 考法清单,伴 X 染色体遗传的判断依据
