subject,slug,name,kind,current_book,current_chapter,declared_book,declared_chapter
CHEMISTRY,强酸与弱酸-强碱与弱碱稀释时的ph变化图像,强酸与弱酸、强碱与弱碱稀释时的pH变化图像,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,判断弱酸的三种方法,判断弱酸的三种方法,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,有关电离常数计算的两种类型-以弱酸hx为例,有关电离常数计算的两种类型(以弱酸HX为例),same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,利用电离常数-k-巧判溶液稀释中有关粒子浓度比值大小,利用电离常数,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,常温下-下列事实不能说明nh3-h2o为弱电解质的是,弱电解质判断的事实依据,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,溶度积和离子积的关系,溶度积和离子积的关系,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,ksp的影响因素,Ksp的影响因素,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,难溶电解质的ksp数值越小-表明在水中的溶解能力就越弱-这种说法对吗,由Ksp比较溶解能力的前提,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,在饱和溶液中加入少量的溶液产生沉淀-若以ksp表示的溶度积常数-则平衡后溶液中,沉淀转化方向的判断,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,沉淀滴定法,沉淀滴定法,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,有关ksp的易错点,有关Ksp的易错点,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,弱电解质的电离平衡,弱电解质的电离平衡,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,电离平衡中的7个易错点,电离平衡中的7个易错点,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,常温下-几种弱酸的电离平衡常数如下表所示,弱酸电离常数的应用,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,外界条件对电离平衡影响的四个不一定,外界条件对电离平衡影响的四个不一定,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,从-定性-和-定量-两个角度理解电离平衡,从“定性”和“定量”两个角度理解电离平衡,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,影响沉淀溶解平衡的因素,影响沉淀溶解平衡的因素,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,沉淀溶解平衡的应用,沉淀溶解平衡的应用,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,沉淀溶解平衡体系中相关计算方法,沉淀溶解平衡体系中相关计算方法,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,沉淀溶解平衡易错六点,沉淀溶解平衡易错六点,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,解沉淀溶解平衡图像题的三步骤,解沉淀溶解平衡图像题的三步骤,same_book_other_chapter,化学选择性必修1,化学平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,溶液ph的计算,溶液pH的计算,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,实验原理,实验原理,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,酸碱中和滴定的关键,酸碱中和滴定的关键,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,实验用品,实验用品,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,滴定操作,滴定操作,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,滴定曲线,滴定曲线,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,误差分析,误差分析,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,盐溶液,盐溶液,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,混合溶液酸碱性的判断规律,混合溶液酸碱性的判断规律,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,巧抓-四点-突破酸碱中和滴定曲线中的粒子浓度关系,巧抓“四点”,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,ph试纸的规范使用,pH试纸的规范使用,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,酸-碱稀释时的两个误区,酸、碱稀释时的两个误区,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,酸碱中和滴定-八-个提醒,酸碱中和滴定“八”个提醒,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,有关ph计算的一般思维模型,有关pH计算的一般思维模型,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,实质,盐类水解的实质,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,盐类水解离子方程式的书写,盐类水解离子方程式的书写,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,水解平衡常数-能水解的盐表示为ma,水解平衡常数(能水解的盐表示为MA),same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,盐类水解的影响因素,盐类水解的影响因素,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,盐溶液蒸干灼烧时所得产物的判断,盐溶液蒸干灼烧时所得产物的判断,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,溶液中微粒浓度大小的比较,溶液中微粒浓度大小的比较,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,微粒浓度的大小比较理论依据,微粒浓度的大小比较理论依据,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,溶液中微粒种类的判断,溶液中微粒种类的判断,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,离子浓度大小比较的方法,离子浓度大小比较的方法,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,溶液中粒子等量关系-三大守恒,溶液中粒子等量关系——三大守恒,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,0-1-mol-l-1的na2co3溶液中各粒子浓度的关系,溶液中粒子浓度的大小关系,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,0-1-mol-l-1的-nh4-2so4溶液中各粒子浓度的关系,溶液中粒子浓度的守恒关系,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,盐类水解程度大小比较的规律,盐类水解程度大小比较的规律,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,六种盐溶液蒸干后产物的判断,六种盐溶液蒸干后产物的判断,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,盐类水解的三个误区,盐类水解的三个误区,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,盐类水解的规律及拓展应用,盐类水解的规律及拓展应用,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,盐溶液酸碱性的判断,盐溶液酸碱性的判断,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,抑制-促进水电离平衡的方法,抑制、促进水电离平衡的方法,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,水的离子积常数,水的离子积常数,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,水的电离平衡移动的影响因素,水的电离平衡移动的影响因素,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,溶液的酸碱性,溶液的酸碱性,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,溶质为酸的溶液-oh-全部来自水的电离,溶质为酸的溶液：OH－全部来自水的电离。,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,溶质为碱的溶液-h-全部来自水的电离,溶质为碱的溶液：H＋全部来自水的电离。,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,外界条件对水的电离平衡的影响,外界条件对水的电离平衡的影响,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,水的电离易错-七-点,水的电离易错“七”点,same_book_other_chapter,化学选择性必修1,水溶液中的离子平衡,化学选择性必修1,第三章 水溶液中的离子反应与平衡
CHEMISTRY,碳元素的单质有多种形式-下图依次是c60-石墨和金刚石的结构图,碳元素的单质有多种形式,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,下列各图为几种晶体或晶胞的构型示意图,晶体类型与晶胞构型的判断,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,分子的极性,分子的极性,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第二章 分子结构与性质
CHEMISTRY,杂化轨道,杂化轨道,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第二章 分子结构与性质
CHEMISTRY,vsepr模型,VSEPR模型,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第二章 分子结构与性质
CHEMISTRY,晶体,晶体,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,物质的聚集状态,物质的聚集状态,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,晶胞,晶胞,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,过渡晶体与混合型晶体,过渡晶体与混合型晶体,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,分子晶体,分子晶体,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,共价晶体,共价晶体,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,晶体与非晶体,晶体与非晶体,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,晶体熔-沸点比较的解题思维流程,晶体熔、沸点比较的解题思维流程,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,金属晶体,金属晶体,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,离子晶体,离子晶体,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,配合物,配合物,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第三章 晶体结构与性质
CHEMISTRY,原子结构中微粒的关系及计算,原子结构中微粒的关系及计算,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,原子结构易混易错知识点,原子结构易混易错知识点,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,能层,能层,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,能级,能级,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,构造原理,构造原理,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,电子排布式,电子排布式,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,电负性,电负性,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,元素-核素-同位素,元素、核素、同位素,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,核外电子运动状态,核外电子运动状态,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,原子核外电子排布,原子核外电子排布,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,基态原子核外电子排布的表示方法,基态原子核外电子排布的表示方法,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,核外电子运动状态的表示和判断,核外电子运动状态的表示和判断,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,核外电子运动状态和电子排布易错点,核外电子运动状态和电子排布易错点,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,电子数相等的粒子的判断与应用,电子数相等的粒子的判断与应用,same_book_other_chapter,化学选择性必修2,物质结构与性质,化学选择性必修2,第一章 原子结构与性质
CHEMISTRY,1-写出分子式为c5h12的烷烃的结构简式,(1)写出分子式为C5H12的烷烃的结构简式：,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,有机物的结构可用键线式表示-如,键线式,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,石油裂解是一个复杂的过程-其产物为混合物-例如,石油裂解的产物,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,为了测定某卤代烃分子中所含有的卤素原子种类-可按下列步骤进行实验,卤代烃中卤素原子的检验,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,1-写出以乙醇为原料制备的化学方程式-无机试剂任选-并注明反应类型,乙醇的性质与转化,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,一种2-甲基色酮内酯-y-可通过下列反应合成,一种2-甲基色酮内酯,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,为了检验淀粉水解产物-某学生设计了如下实验方案,淀粉水解产物的检验,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,烯烃,烯烃,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,炔烃,炔烃,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,烯烃的顺反异构,烯烃的顺反异构,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,烯烃的化学性质,烯烃的化学性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,炔烃的化学性质,炔烃的化学性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,乙炔的实验室制法,乙炔的实验室制法,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,芳香烃,芳香烃,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,芳香烃的用途及对环境的影响,芳香烃的用途及对环境的影响,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,芳香烃的结构和性质易混易错点,芳香烃的结构和性质易混易错点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,苯,苯,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,苯的化学性质,苯的化学性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,苯的取代反应实验,苯的取代反应实验,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,苯的同系物的结构与性质,苯的同系物的结构与性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,苯及其同系物的性质,苯及其同系物的性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,溴苯和硝基苯的制取实验,溴苯和硝基苯的制取实验,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,卤代烃,卤代烃,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,卤代烃的概念,卤代烃的概念,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,卤代烃的物理性质,卤代烃的物理性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,卤代烃的水解反应和消去反应,卤代烃的水解反应和消去反应,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,卤代烃的用途与危害,卤代烃的用途与危害,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,卤代烃在生产生活中具有广泛的应用,卤代烃在生产生活中具有广泛的应用。,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,卤代烃的性质及应用,卤代烃的性质及应用,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,卤代烃的结构和性质易混易错点,卤代烃的结构和性质易混易错点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,羧酸,羧酸,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,羧酸的组成和结构,羧酸的组成和结构,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,羧酸的化学性质,羧酸的化学性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,羧酸的结构和性质,羧酸的结构和性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,有机合成,有机合成,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,以烯烃-炔烃为原料的有机合成,以烯烃、炔烃为原料的有机合成,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,卤代烃在有机合成中的作用,卤代烃在有机合成中的作用,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,醛-酮在有机合成中的应用,醛、酮在有机合成中的应用,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,糖类,糖类,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,糖类的组成和分类,糖类的组成和分类,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,单糖,单糖,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,多糖-淀粉与纤维素,多糖——淀粉与纤维素,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,糖类的结构和性质,糖类的结构和性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,糖类的结构和性质易混易错点,糖类的结构和性质易混易错点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,蛋白质,蛋白质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,蛋白质的结构与性质,蛋白质的结构与性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,蛋白质和氨基酸的结构与性质,蛋白质和氨基酸的结构与性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,有关蛋白质的易混易错点,有关蛋白质的易混易错点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,核酸,核酸,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,核酸的结构与性质,核酸的结构与性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,合成高分子,合成高分子,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第五章 合成高分子
CHEMISTRY,合成高分子反应的化学方程式的书写,合成高分子反应的化学方程式的书写,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,合成高分子的结构和性质,合成高分子的结构和性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,有关合成高分子的易混易错点,有关合成高分子的易混易错点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,聚合反应及聚合物单体的判断,聚合反应及聚合物单体的判断,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,基本概念,单体、链节与聚合度,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,苯分子的空间结构,苯分子的空间结构,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,高分子的分类及性质特点,高分子的分类及性质特点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第四章 生物大分子
CHEMISTRY,有机物的结构特点,有机物的结构特点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第一章 有机化合物的结构特点与研究方法
CHEMISTRY,烷烃的化学性质,烷烃的化学性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,脂肪烃的结构特点及通式,脂肪烃的结构特点及通式,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,脂肪烃的结构和性质,脂肪烃的结构和性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,脂肪烃的结构和性质易混易错点,脂肪烃的结构和性质易混易错点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,烃类的燃烧规律,烃类的燃烧规律,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第二章 烃
CHEMISTRY,醇,醇,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,醇的概念及分类,醇的概念及分类,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,醇的化学性质,醇的化学性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,醇的结构和性质,醇的结构和性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,醚的结构与性质,醚的结构与性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,醇和酚的结构和性质易混易错点,醇和酚的结构和性质易混易错点,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,酚,酚,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,酚的概念和物理性质,酚的概念和物理性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,苯酚的化学性质,苯酚的化学性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,酚的结构和性质,酚的结构和性质,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,醛,醛,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
CHEMISTRY,酮,酮,same_book_other_chapter,化学选择性必修3,有机化学基础,化学选择性必修3,第三章 烃的衍生物
