subject,pdf_page,content_page,candidate,match_kind,node_slug,node_name
BIOLOGY,0054,50,有丝分裂末期,none,,
BIOLOGY,0054,50,纺锤体,none,,
BIOLOGY,0054,50,着丝粒分裂,none,,
BIOLOGY,0054,50,赤道板,none,,
BIOLOGY,0054,50,细胞板,none,,
BIOLOGY,0054,50,中心体,none,,
BIOLOGY,0054,50,无丝分裂,none,,
BIOLOGY,0054,50,有丝分裂的意义,none,,
BIOLOGY,0054,50,观察根尖有丝分裂实验,none,,
BIOLOGY,0054,50,染色体数目变化规律,none,,
BIOLOGY,0055,51,解离,none,,
BIOLOGY,0055,51,漂洗,none,,
BIOLOGY,0055,51,染色,none,,
BIOLOGY,0055,51,制片,none,,
BIOLOGY,0055,51,甲紫溶液染色,none,,
BIOLOGY,0055,51,解离后细胞死亡,none,,
BIOLOGY,0055,51,视野中多数细胞处于分裂间期,none,,
BIOLOGY,0055,51,细胞不能无限长大,none,,
BIOLOGY,0055,51,表面积与体积比,none,,
BIOLOGY,0055,51,物质运输效率,none,,
BIOLOGY,0056,52,减数分裂,exact,减数分裂,减数分裂
BIOLOGY,0056,52,同源染色体,exact,同源染色体,同源染色体
BIOLOGY,0056,52,姐妹染色单体,none,,
BIOLOGY,0056,52,非姐妹染色单体,none,,
BIOLOGY,0056,52,四分体,exact,四分体,四分体
BIOLOGY,0056,52,联会,exact,联会,联会
BIOLOGY,0056,52,互换,none,,
BIOLOGY,0056,52,非同源染色体,none,,
BIOLOGY,0056,52,减数分裂前的间期,none,,
BIOLOGY,0056,52,减数分裂Ⅰ前期,none,,
BIOLOGY,0056,52,同源染色体排列在赤道板两侧,none,,
BIOLOGY,0056,52,同源染色体分离,none,,
BIOLOGY,0056,52,非同源染色体自由组合,none,,
BIOLOGY,0056,52,精原细胞与卵原细胞,none,,
BIOLOGY,0057,53,减数分裂Ⅱ,none,,
BIOLOGY,0057,53,次级精母细胞,none,,
BIOLOGY,0057,53,次级卵母细胞,none,,
BIOLOGY,0057,53,第一极体,none,,
BIOLOGY,0057,53,配子种类,none,,
BIOLOGY,0057,53,受精作用,exact,受精作用,受精作用
BIOLOGY,0057,53,受精卵,none,,
BIOLOGY,0057,53,减数分裂和受精作用的意义,none,,
BIOLOGY,0057,53,有丝分裂与减数分裂的比较,none,,
BIOLOGY,0057,53,可遗传变异类型,none,,
BIOLOGY,0057,53,染色体组数变化,none,,
BIOLOGY,0057,53,基因重组,exact,基因重组,基因重组
BIOLOGY,0058,54,有丝分裂与减数分裂过程的辨析方法,none,,
BIOLOGY,0058,54,依据有无同源染色体判断分裂方式,none,,
BIOLOGY,0058,54,依据同源染色体有无特殊行为判断分裂时期,none,,
BIOLOGY,0058,54,减数分裂Ⅰ各时期的染色体行为特征,none,,
BIOLOGY,0058,54,减数分裂Ⅱ各时期的染色体行为特征,none,,
BIOLOGY,0058,54,有丝分裂各时期的染色体行为特征,none,,
BIOLOGY,0058,54,有丝分裂与减数分裂的染色体峰值差异,none,,
BIOLOGY,0058,54,有丝分裂与减数分裂的核 DNA 减半次数差异,none,,
BIOLOGY,0058,54,有丝分裂与减数分裂的终点染色体数目差异,none,,
BIOLOGY,0058,54,细胞分裂相关曲线的辨析,none,,
BIOLOGY,0059,55,DNA 半保留复制,none,,
BIOLOGY,0059,55,染色体标记问题,none,,
BIOLOGY,0059,55,姐妹染色单体,none,,
BIOLOGY,0059,55,着丝粒分裂,none,,
BIOLOGY,0059,55,有丝分裂中标记 DNA 的分配,none,,
BIOLOGY,0059,55,减数分裂中标记 DNA 的分配,none,,
BIOLOGY,0059,55,同源染色体,exact,同源染色体,同源染色体
BIOLOGY,0059,55,放射性同位素标记法,none,,
BIOLOGY,0059,55,精原细胞,none,,
BIOLOGY,0059,55,DNA 复制一次分裂两次,none,,
BIOLOGY,0060,56,减数分裂形成配子的过程,none,,
BIOLOGY,0060,56,非同源染色体自由组合,none,,
BIOLOGY,0060,56,交叉互换,none,,
BIOLOGY,0060,56,非姐妹染色单体,none,,
BIOLOGY,0060,56,四分体,exact,四分体,四分体
BIOLOGY,0060,56,基因重组,exact,基因重组,基因重组
BIOLOGY,0060,56,基因突变,exact,基因突变,基因突变
BIOLOGY,0060,56,亲本型配子与重组型配子,none,,
BIOLOGY,0060,56,一个精原细胞产生配子种类,none,,
BIOLOGY,0060,56,染色体数目变异,none,,
BIOLOGY,0060,56,减数分裂中染色体分配异常,none,,
BIOLOGY,0060,56,克氏综合征,none,,
BIOLOGY,0060,56,等位基因,none,,
BIOLOGY,0061,57,配子异常与减数分裂异常判断,none,,
BIOLOGY,0061,57,减数分裂Ⅰ同源染色体未分离,none,,
BIOLOGY,0061,57,减数分裂Ⅱ姐妹染色单体未分离,none,,
BIOLOGY,0061,57,等位基因与相同基因的配子判定,none,,
BIOLOGY,0061,57,XXY 异常个体成因,none,,
BIOLOGY,0061,57,XYY 异常个体成因,none,,
BIOLOGY,0061,57,异常配子的推断方法,none,,
BIOLOGY,0061,57,性染色体数目异常,none,,
BIOLOGY,0062,58,细胞分化,exact,细胞分化,细胞分化
BIOLOGY,0062,58,细胞分化的实质,none,,
BIOLOGY,0062,58,基因的选择性表达,none,,
BIOLOGY,0062,58,细胞的全能性,exact,细胞的全能性,细胞的全能性
BIOLOGY,0062,58,植物组织培养,exact,植物组织培养,植物组织培养
BIOLOGY,0062,58,动物克隆,none,,
BIOLOGY,0062,58,干细胞,none,,
BIOLOGY,0062,58,全能干细胞与多能干细胞,none,,
BIOLOGY,0062,58,管家基因,none,,
BIOLOGY,0062,58,奢侈基因,none,,
BIOLOGY,0062,58,细胞衰老,exact,细胞衰老,细胞衰老
BIOLOGY,0062,58,自由基学说,none,,
BIOLOGY,0062,58,端粒学说,none,,
BIOLOGY,0062,58,端粒与端粒酶,none,,
BIOLOGY,0062,58,细胞衰老与个体衰老的关系,none,,
BIOLOGY,0063,59,细胞凋亡,exact,细胞凋亡,细胞凋亡
BIOLOGY,0063,59,细胞坏死,none,,
BIOLOGY,0063,59,细胞凋亡与细胞坏死的区别,none,,
BIOLOGY,0063,59,细胞程序性死亡,none,,
BIOLOGY,0063,59,细胞凋亡的意义,none,,
BIOLOGY,0063,59,细胞自噬,none,,
BIOLOGY,0064,60,孟德尔一对相对性状的杂交实验,none,,
BIOLOGY,0064,60,假说—演绎法,none,,
BIOLOGY,0064,60,豌豆作为实验材料的优点,none,,
BIOLOGY,0064,60,自花传粉与闭花受粉,none,,
BIOLOGY,0064,60,人工去雄,none,,
BIOLOGY,0064,60,相对性状,none,,
BIOLOGY,0064,60,性状分离,none,,
BIOLOGY,0064,60,显性性状与隐性性状,none,,
BIOLOGY,0064,60,遗传因子成对存在,none,,
BIOLOGY,0064,60,配子形成时遗传因子的分离,none,,
BIOLOGY,0064,60,雌雄配子随机结合,none,,
BIOLOGY,0064,60,测交,exact,测交,测交
BIOLOGY,0064,60,基因的分离定律,none,,
BIOLOGY,0065,61,基因分离定律的实质,none,,
BIOLOGY,0065,61,等位基因随同源染色体分开而分离,none,,
BIOLOGY,0065,61,基因分离定律的适用范围,none,,
BIOLOGY,0065,61,自交法验证分离定律,none,,
BIOLOGY,0065,61,测交法验证分离定律,none,,
BIOLOGY,0065,61,花粉鉴定法,none,,
BIOLOGY,0065,61,性状分离比的模拟实验,exact,性状分离比的模拟实验,性状分离比的模拟实验
BIOLOGY,0065,61,杂交,none,,
BIOLOGY,0065,61,自交,none,,
BIOLOGY,0065,61,测交,exact,测交,测交
BIOLOGY,0065,61,正反交,none,,
BIOLOGY,0065,61,回交,none,,
BIOLOGY,0065,61,判断显隐性,none,,
BIOLOGY,0065,61,纯合子与杂合子的判断,none,,
BIOLOGY,0065,61,基因位置的判断,none,,
BIOLOGY,0067,62,显隐性性状的判断,none,,
BIOLOGY,0067,62,依据子代性状判断显隐性,none,,
BIOLOGY,0067,62,依据子代性状比例判断显隐性,none,,
BIOLOGY,0067,62,亲代基因型的推断,none,,
BIOLOGY,0067,62,双向推断法,none,,
BIOLOGY,0067,62,分离定律中的概率计算,none,,
BIOLOGY,0067,62,分加法,none,,
BIOLOGY,0067,62,棋盘法,none,,
BIOLOGY,0067,62,遗传平衡公式,none,,
BIOLOGY,0067,62,自由交配,none,,
BIOLOGY,0068,63,分加法,none,,
BIOLOGY,0068,63,棋盘法,none,,
BIOLOGY,0068,63,配子概率的计算,none,,
BIOLOGY,0068,63,遗传平衡定律,none,,
BIOLOGY,0068,63,基因频率与基因型频率,none,,
BIOLOGY,0068,63,Aa 连续自交的计算规律,none,,
BIOLOGY,0068,63,自交与自由交配的区别,none,,
BIOLOGY,0068,63,杂合子比例的计算,none,,
BIOLOGY,0068,63,纯合子比例的计算,none,,
BIOLOGY,0069,64,致死现象,none,,
BIOLOGY,0069,64,显性纯合致死,none,,
BIOLOGY,0069,64,隐性纯合致死,none,,
BIOLOGY,0069,64,配子致死与不育,none,,
BIOLOGY,0069,64,雄配子不育,none,,
BIOLOGY,0069,64,花粉育性,none,,
BIOLOGY,0069,64,致死条件下的子代比例,none,,
BIOLOGY,0069,64,复等位基因,none,,
BIOLOGY,0069,64,细胞质遗传,none,,
BIOLOGY,0069,64,雄性不育,none,,
BIOLOGY,0070,65,不完全显性,none,,
BIOLOGY,0070,65,共显性,none,,
BIOLOGY,0070,65,复等位基因,none,,
BIOLOGY,0070,65,ABO 血型,none,,
BIOLOGY,0070,65,抗原与抗体,none,,
BIOLOGY,0070,65,基因型与表型的关系,none,,
BIOLOGY,0070,65,1:2:1 的性状分离比,none,,
BIOLOGY,0070,65,杂交育种,none,,
BIOLOGY,0070,65,去雄与套袋,none,,
BIOLOGY,0071,66,细胞质遗传,none,,
BIOLOGY,0071,66,母系遗传,none,,
BIOLOGY,0071,66,母性影响,none,,
BIOLOGY,0071,66,正反交结果差异,none,,
BIOLOGY,0071,66,雄性不育,none,,
BIOLOGY,0071,66,细胞质雄性不育,none,,
BIOLOGY,0071,66,细胞核雄性不育,none,,
BIOLOGY,0071,66,不育株作母本,none,,
BIOLOGY,0071,66,回交,none,,
BIOLOGY,0071,66,表型延迟一代,none,,
BIOLOGY,0072,67,孟德尔两对相对性状的杂交实验,exact,孟德尔两对相对性状的杂交实验-x1,孟德尔两对相对性状的杂交实验
BIOLOGY,0072,67,自由组合现象,none,,
BIOLOGY,0072,67,9:3:3:1 的性状分离比,none,,
BIOLOGY,0072,67,F1 产生配子的种类与比例,none,,
BIOLOGY,0072,67,雌雄配子随机结合,none,,
BIOLOGY,0072,67,测交法验证自由组合定律,none,,
BIOLOGY,0072,67,基因的自由组合定律,none,,
BIOLOGY,0072,67,假说—演绎法,none,,
BIOLOGY,0072,67,双显、单显与双隐性表型,none,,
BIOLOGY,0072,67,性状的自由组合,none,,
BIOLOGY,0073,68,基因自由组合定律的实质,none,,
BIOLOGY,0073,68,自由组合定律的发生时间,none,,
BIOLOGY,0073,68,自由组合定律的适用范围,none,,
BIOLOGY,0073,68,细胞核遗传与细胞质遗传,none,,
BIOLOGY,0073,68,相同基因,none,,
BIOLOGY,0073,68,等位基因,none,,
BIOLOGY,0073,68,非等位基因,none,,
BIOLOGY,0073,68,同源染色体与非同源染色体,none,,
BIOLOGY,0073,68,拆分组合法,none,,
BIOLOGY,0073,68,乘法原理,none,,
BIOLOGY,0073,68,基因填充法,none,,
BIOLOGY,0073,68,正向推断与逆向推断,none,,
BIOLOGY,0074,69,分解组合法,none,,
BIOLOGY,0074,69,配子致死,none,,
BIOLOGY,0074,69,配子活力不足,none,,
BIOLOGY,0074,69,合子致死,none,,
BIOLOGY,0074,69,纯合致死基因,none,,
BIOLOGY,0074,69,棋盘法,none,,
BIOLOGY,0074,69,分离定律与自由组合定律的关系,none,,
BIOLOGY,0074,69,致死条件下的性状分离比,none,,
BIOLOGY,0075,70,9:3:3:1 的变式,none,,
BIOLOGY,0075,70,基因互作,none,,
BIOLOGY,0075,70,数量性状的累加效应,none,,
BIOLOGY,0075,70,测交后代比例的推导,none,,
BIOLOGY,0075,70,表型与基因型对应关系的判断,none,,
BIOLOGY,0075,70,由子代比例反推亲本基因型,none,,
BIOLOGY,0076,71,连锁与互换,none,,
BIOLOGY,0076,71,完全连锁,none,,
BIOLOGY,0076,71,基因在染色体上的位置关系,none,,
BIOLOGY,0076,71,基因的连锁遗传,none,,
BIOLOGY,0076,71,蛋白质电泳检测,none,,
BIOLOGY,0077,72,不完全连锁,none,,
BIOLOGY,0077,72,完全连锁,none,,
BIOLOGY,0077,72,连锁与互换,none,,
BIOLOGY,0077,72,重组型配子,none,,
BIOLOGY,0077,72,交换率,none,,
BIOLOGY,0077,72,减数分裂中的交叉互换,none,,
BIOLOGY,0077,72,基因在染色体上的位置判断,none,,
BIOLOGY,0077,72,连锁个体的自交后代比例,none,,
BIOLOGY,0077,72,连锁个体的测交后代比例,none,,
BIOLOGY,0078,73,不完全连锁的判断,none,,
BIOLOGY,0078,73,完全连锁的判断,none,,
BIOLOGY,0078,73,重组型配子,none,,
BIOLOGY,0078,73,亲本型配子,none,,
BIOLOGY,0078,73,重组率的计算,none,,
BIOLOGY,0078,73,配子概率的对称关系,none,,
BIOLOGY,0078,73,由子代比例反推配子比例,none,,
BIOLOGY,0078,73,测交法测定重组率,none,,
BIOLOGY,0078,73,基因在染色体上的位置判断,none,,
BIOLOGY,0079,74,基因在染色体上的位置关系判断,none,,
BIOLOGY,0079,74,等位基因,none,,
BIOLOGY,0079,74,非同源染色体上的非等位基因,none,,
BIOLOGY,0079,74,同源染色体上的非等位基因,none,,
BIOLOGY,0079,74,连锁遗传,none,,
BIOLOGY,0079,74,自交后代比例的判断依据,none,,
BIOLOGY,0079,74,测交后代比例的判断依据,none,,
BIOLOGY,0079,74,隐性突变体基因位置的判断,none,,
BIOLOGY,0080,75,多个基因位置关系的判断,none,,
BIOLOGY,0080,75,隐性突变基因是否互为等位基因的判断,none,,
BIOLOGY,0080,75,9:7 表型比与基因位置的对应,none,,
BIOLOGY,0080,75,外源基因整合位置,none,,
BIOLOGY,0080,75,转基因植株的基因型分析,none,,
BIOLOGY,0080,75,隐性纯合个体的比例计算,none,,
BIOLOGY,0080,75,自由组合定律在转基因分析中的应用,none,,
BIOLOGY,0081,76,萨顿假说,none,,
BIOLOGY,0081,76,基因与染色体行为的平行关系,none,,
BIOLOGY,0081,76,摩尔根的果蝇眼色实验,none,,
BIOLOGY,0081,76,果蝇作为实验材料的优点,none,,
BIOLOGY,0081,76,假说—演绎法,none,,
BIOLOGY,0081,76,伴性遗传,exact,伴性遗传,伴性遗传
BIOLOGY,0081,76,X 染色体上的基因,none,,
BIOLOGY,0081,76,X、Y 染色体的同源区段,none,,
BIOLOGY,0081,76,测交实验,none,,
BIOLOGY,0081,76,基因在染色体上呈线性排列,none,,
BIOLOGY,0081,76,基因相对位置的测定,none,,
BIOLOGY,0082,77,伴性遗传,exact,伴性遗传,伴性遗传
BIOLOGY,0082,77,伴 X 染色体遗传,none,,
BIOLOGY,0082,77,伴 Y 染色体遗传,none,,
BIOLOGY,0082,77,XY 同源区段的遗传,none,,
BIOLOGY,0082,77,红绿色盲的遗传,none,,
BIOLOGY,0082,77,抗维生素 D 佝偻病,none,,
BIOLOGY,0082,77,"""同隐异显""法判断性别",none,,
BIOLOGY,0082,77,芦花鸡性别的鉴定,none,,
BIOLOGY,0082,77,伴性遗传中的配子致死,none,,
BIOLOGY,0082,77,伴性遗传中的个体致死,none,,
BIOLOGY,0082,77,性反转现象,none,,
BIOLOGY,0082,77,性别决定类型,none,,
BIOLOGY,0082,77,染色体组倍数决定性别,none,,
BIOLOGY,0083,78,伴性遗传与常染色体遗传的判断,none,,
BIOLOGY,0083,78,正反交法判断基因位置,none,,
BIOLOGY,0083,78,性状比例在两性间是否一致,none,,
BIOLOGY,0083,78,常染色体遗传的判断依据,none,,
BIOLOGY,0083,78,伴 X 染色体遗传的判断依据,none,,
BIOLOGY,0083,78,显隐性性状的判断,none,,
BIOLOGY,0083,78,由子代表型反推亲本基因型,none,,
BIOLOGY,0083,78,X、Y 染色体同源区段,none,,
BIOLOGY,0084,79,同隐异显法,none,,
BIOLOGY,0084,79,正反交法鉴定基因位置,none,,
BIOLOGY,0084,79,F1 互交法,none,,
BIOLOGY,0084,79,基因位于 X 染色体与常染色体的区分,none,,
BIOLOGY,0084,79,X、Y 染色体同源区段与非同源区段的区分,none,,
BIOLOGY,0084,79,伴性遗传中的性别判断,none,,
BIOLOGY,0084,79,相对性状显隐性的判断,none,,
BIOLOGY,0085,80,人类遗传病,exact,人类遗传病,人类遗传病
BIOLOGY,0085,80,单基因遗传病,none,,
BIOLOGY,0085,80,常染色体隐性遗传,none,,
BIOLOGY,0085,80,常染色体显性遗传,none,,
BIOLOGY,0085,80,伴 X 染色体隐性遗传,none,,
BIOLOGY,0085,80,伴 X 染色体显性遗传,none,,
BIOLOGY,0085,80,伴 Y 遗传,none,,
BIOLOGY,0085,80,多基因遗传病,none,,
BIOLOGY,0085,80,染色体异常遗传病,none,,
BIOLOGY,0085,80,21 三体综合征,none,,
BIOLOGY,0085,80,猫叫综合征,none,,
BIOLOGY,0085,80,遗传病发病率的调查,none,,
BIOLOGY,0085,80,遗传系谱图,none,,
BIOLOGY,0085,80,遗传咨询,none,,
BIOLOGY,0085,80,产前诊断,none,,
BIOLOGY,0085,80,基因检测,none,,
BIOLOGY,0085,80,基因治疗,none,,
BIOLOGY,0086,81,遗传系谱图的分析,none,,
BIOLOGY,0086,81,伴 Y 遗传的判断,none,,
BIOLOGY,0086,81,无中生有为隐性,none,,
BIOLOGY,0086,81,有中生无为显性,none,,
BIOLOGY,0086,81,隐性遗传看女病,none,,
BIOLOGY,0086,81,显性遗传看男病,none,,
BIOLOGY,0086,81,常染色体遗传与伴性遗传的判断,none,,
BIOLOGY,0086,81,连续遗传与隔代遗传,none,,
BIOLOGY,0086,81,患病概率的计算,none,,
BIOLOGY,0086,81,男孩患病与患病男孩的区别,none,,
BIOLOGY,0086,81,系谱图判断口诀,none,,
BIOLOGY,0087,82,电泳鉴定,none,,
BIOLOGY,0087,82,电泳原理,none,,
BIOLOGY,0087,82,DNA 的迁移速率,none,,
BIOLOGY,0087,82,电泳图谱识图,none,,
BIOLOGY,0087,82,纯合子与杂合子的电泳判断,none,,
BIOLOGY,0087,82,限制酶酶切片段,none,,
BIOLOGY,0087,82,碱基对数量与条带位置,none,,
BIOLOGY,0087,82,基因突变类型的判断,none,,
BIOLOGY,0087,82,基因测序,none,,
BIOLOGY,0087,82,遗传病检测的命题链条,none,,
BIOLOGY,0088,83,基因测序,none,,
BIOLOGY,0088,83,碱基序列比对,none,,
BIOLOGY,0088,83,碱基的替换,none,,
BIOLOGY,0088,83,碱基的增添,none,,
BIOLOGY,0088,83,碱基的缺失,none,,
BIOLOGY,0088,83,密码子改变,none,,
BIOLOGY,0088,83,蛋白质异常与性状改变,none,,
BIOLOGY,0088,83,测序峰图判读,none,,
BIOLOGY,0088,83,编码链,none,,
BIOLOGY,0088,83,起始密码子与终止密码子,none,,
BIOLOGY,0089,84,基因定位,none,,
BIOLOGY,0089,84,单体,none,,
BIOLOGY,0089,84,三体,none,,
BIOLOGY,0089,84,单体育性,none,,
BIOLOGY,0089,84,单体定位法,none,,
BIOLOGY,0089,84,三体定位法,none,,
BIOLOGY,0089,84,同源染色体缺失致死,none,,
BIOLOGY,0089,84,分子标记定位法,none,,
BIOLOGY,0089,84,SSR,none,,
BIOLOGY,0089,84,CAPS,none,,
BIOLOGY,0089,84,SNP,none,,
BIOLOGY,0089,84,单倍体育种,none,,
BIOLOGY,0089,84,减数分裂中的染色体互换,none,,
BIOLOGY,0090,85,单体,none,,
BIOLOGY,0090,85,单体定位法,none,,
BIOLOGY,0090,85,单倍体育种,none,,
BIOLOGY,0090,85,SNP,none,,
BIOLOGY,0090,85,SNP 分子标记定位,none,,
BIOLOGY,0090,85,基因的染色体定位,none,,
BIOLOGY,0090,85,染色体互换与基因距离,none,,
BIOLOGY,0090,85,正反交实验分析,none,,
BIOLOGY,0090,85,实验思路与预期结果书写,none,,
BIOLOGY,0091,86,单体,none,,
BIOLOGY,0091,86,三体,none,,
BIOLOGY,0091,86,单体定位法,none,,
BIOLOGY,0091,86,三体定位法,none,,
BIOLOGY,0091,86,隐性突变基因的定位,none,,
BIOLOGY,0091,86,三体自交分离比偏离 $3:1$,none,,
BIOLOGY,0091,86,分子标记,none,,
BIOLOGY,0091,86,SSR,none,,
BIOLOGY,0091,86,SNP,none,,
BIOLOGY,0091,86,CAPS,none,,
BIOLOGY,0091,86,基因与分子标记的连锁,none,,
BIOLOGY,0091,86,完全连锁,none,,
BIOLOGY,0091,86,互换,none,,
BIOLOGY,0091,86,自由组合定律,exact,自由组合定律,自由组合定律
BIOLOGY,0092,87,肺炎链球菌,none,,
BIOLOGY,0092,87,S 型细菌,none,,
BIOLOGY,0092,87,R 型细菌,none,,
BIOLOGY,0092,87,荚膜与致病性,none,,
BIOLOGY,0092,87,格里菲思转化实验,none,,
BIOLOGY,0092,87,转化因子,none,,
BIOLOGY,0092,87,基因重组,exact,基因重组,基因重组
BIOLOGY,0092,87,艾弗里体外转化实验,none,,
BIOLOGY,0092,87,加法原理,none,,
BIOLOGY,0092,87,减法原理,none,,
BIOLOGY,0092,87,自变量控制,none,,
BIOLOGY,0092,87,对照实验,none,,
BIOLOGY,0093,88,T2 噬菌体,none,,
BIOLOGY,0093,88,噬菌体的结构,none,,
BIOLOGY,0093,88,放射性同位素标记技术,none,,
BIOLOGY,0093,88,噬菌体侵染细菌的实验,none,,
BIOLOGY,0093,88,T2 噬菌体增殖的条件,none,,
BIOLOGY,0093,88,保温的目的,none,,
BIOLOGY,0093,88,搅拌的目的,none,,
BIOLOGY,0093,88,离心的目的,none,,
BIOLOGY,0093,88,上清液与沉淀物,none,,
BIOLOGY,0093,88,实验误差分析,none,,
BIOLOGY,0093,88,烟草花叶病毒侵染实验,none,,
BIOLOGY,0093,88,RNA 是遗传物质,none,,
BIOLOGY,0093,88,DNA 是主要的遗传物质,normalized,dna是主要的遗传物质,DNA是主要的遗传物质
BIOLOGY,0094,89,DNA 双螺旋结构模型,none,,
BIOLOGY,0094,89,沃森和克里克,none,,
BIOLOGY,0094,89,威尔金斯与富兰克林,none,,
BIOLOGY,0094,89,DNA 衍射图谱,none,,
BIOLOGY,0094,89,查哥夫法则,none,,
BIOLOGY,0094,89,碱基互补配对,none,,
BIOLOGY,0094,89,脱氧核苷酸,none,,
BIOLOGY,0094,89,反向平行,none,,
BIOLOGY,0094,89,磷酸二酯键,none,,
BIOLOGY,0094,89,氢键,none,,
BIOLOGY,0094,89,全保留复制,none,,
BIOLOGY,0094,89,半保留复制,none,,
BIOLOGY,0094,89,分散复制,none,,
BIOLOGY,0094,89,密度梯度离心,none,,
BIOLOGY,0094,89,同位素标记法,none,,
BIOLOGY,0094,89,DNA 复制的时间,none,,
BIOLOGY,0094,89,DNA 复制的场所,none,,
BIOLOGY,0095,90,半保留复制,none,,
BIOLOGY,0095,90,边解旋边复制,none,,
BIOLOGY,0095,90,解旋酶,none,,
BIOLOGY,0095,90,DNA 聚合酶,none,,
BIOLOGY,0095,90,碱基互补配对,none,,
BIOLOGY,0095,90,子链延伸方向,none,,
BIOLOGY,0095,90,DNA 半不连续性,none,,
BIOLOGY,0095,90,RNA 引物,none,,
BIOLOGY,0095,90,前导链,none,,
BIOLOGY,0095,90,后随链,none,,
BIOLOGY,0095,90,DNA 连接酶,normalized,dna连接酶,DNA连接酶
BIOLOGY,0095,90,真核生物多起点复制,none,,
BIOLOGY,0095,90,拟核单起点复制,none,,
BIOLOGY,0095,90,双向复制,none,,
BIOLOGY,0096,91,基因的本质,exact,基因的本质,基因的本质
BIOLOGY,0096,91,遗传效应,none,,
BIOLOGY,0096,91,RNA 病毒基因,none,,
BIOLOGY,0096,91,DNA 多样性,none,,
BIOLOGY,0096,91,DNA 特异性,none,,
BIOLOGY,0096,91,DNA 稳定性,none,,
BIOLOGY,0096,91,碱基排列顺序,none,,
BIOLOGY,0096,91,染色体与 DNA 关系,none,,
BIOLOGY,0096,91,基因与脱氧核苷酸,none,,
BIOLOGY,0096,91,基因间间隔序列,none,,
BIOLOGY,0096,91,碱基总数与基因碱基数,none,,
BIOLOGY,0097,92,转录,exact,转录,转录
BIOLOGY,0097,92,翻译,exact,翻译,翻译
BIOLOGY,0097,92,RNA 聚合酶,none,,
BIOLOGY,0097,92,模板链,none,,
BIOLOGY,0097,92,编码链,none,,
BIOLOGY,0097,92,启动子,none,,
BIOLOGY,0097,92,终止子,none,,
BIOLOGY,0097,92,密码子,exact,密码子,密码子
BIOLOGY,0097,92,反密码子,none,,
BIOLOGY,0097,92,密码子的简并性,none,,
BIOLOGY,0097,92,tRNA 转运氨基酸,none,,
BIOLOGY,0097,92,肽链延伸方向,none,,
BIOLOGY,0097,92,边转录边翻译,none,,
BIOLOGY,0097,92,外显子,none,,
BIOLOGY,0097,92,内含子,none,,
BIOLOGY,0098,93,多聚核糖体,none,,
BIOLOGY,0098,93,翻译的高效性,none,,
BIOLOGY,0098,93,中心法则,exact,中心法则,中心法则
BIOLOGY,0098,93,克里克,none,,
BIOLOGY,0098,93,逆转录,none,,
BIOLOGY,0098,93,RNA 复制,none,,
BIOLOGY,0098,93,遗传信息流动,none,,
BIOLOGY,0098,93,DNA 病毒遗传信息流,none,,
BIOLOGY,0098,93,RNA 病毒遗传信息流,none,,
BIOLOGY,0099,94,编码链,none,,
BIOLOGY,0099,94,模板链,none,,
BIOLOGY,0099,94,转录方向,none,,
BIOLOGY,0099,94,mRNA 与编码链碱基差异,none,,
BIOLOGY,0099,94,密码子阅读,none,,
BIOLOGY,0099,94,起始密码子 AUG,none,,
BIOLOGY,0099,94,核糖体移动方向,none,,
BIOLOGY,0099,94,核酸序列的阅读,none,,
BIOLOGY,0100,95,基因直接控制性状,none,,
BIOLOGY,0100,95,基因间接控制性状,none,,
BIOLOGY,0100,95,镰状细胞贫血,none,,
BIOLOGY,0100,95,囊性纤维化,none,,
BIOLOGY,0100,95,CFTR 蛋白,none,,
BIOLOGY,0100,95,豌豆皱粒,none,,
BIOLOGY,0100,95,淀粉分支酶,none,,
BIOLOGY,0100,95,基因与性状对应关系,none,,
BIOLOGY,0100,95,细胞分化的本质,none,,
BIOLOGY,0100,95,管家基因,none,,
BIOLOGY,0100,95,奢侈基因,none,,
BIOLOGY,0100,95,表观遗传,none,,
BIOLOGY,0100,95,DNA 甲基化,none,,
BIOLOGY,0100,95,组蛋白修饰,none,,
BIOLOGY,0101,96,DNA 甲基化,none,,
BIOLOGY,0101,96,去甲基化,none,,
BIOLOGY,0101,96,基因组印记,none,,
BIOLOGY,0101,96,亲代印记的重建,none,,
BIOLOGY,0101,96,组蛋白修饰,none,,
BIOLOGY,0101,96,组蛋白乙酰化,none,,
BIOLOGY,0101,96,非组蛋白,none,,
BIOLOGY,0101,96,非编码 RNA,none,,
BIOLOGY,0101,96,siRNA,none,,
BIOLOGY,0101,96,miRNA,none,,
BIOLOGY,0101,96,lncRNA,none,,
BIOLOGY,0101,96,RNA 干扰,none,,
BIOLOGY,0101,96,表观遗传的调控机制,none,,
BIOLOGY,0102,97,基因突变,exact,基因突变,基因突变
BIOLOGY,0102,97,碱基的替换,none,,
BIOLOGY,0102,97,碱基的增添与缺失,none,,
BIOLOGY,0102,97,细胞癌变,exact,细胞癌变,细胞癌变
BIOLOGY,0102,97,原癌基因,none,,
BIOLOGY,0102,97,抑癌基因,none,,
BIOLOGY,0102,97,致癌因子,none,,
BIOLOGY,0102,97,癌细胞的特性,none,,
BIOLOGY,0102,97,镰状细胞贫血,none,,
BIOLOGY,0102,97,基因突变的原因,none,,
BIOLOGY,0102,97,物理因素,none,,
