subject,slug,action,new_name,new_slug,reason
BIOLOGY,病毒-x1,merge,,病毒,与 病毒 是同一概念（去星号后同名）
BIOLOGY,实验-检测生物组织中的糖类-脂肪和蛋白质,merge,,实验-检测生物组织中的糖类-脂肪和蛋白质-x1,与 实验-检测生物组织中的糖类-脂肪和蛋白质-x1 是同一概念（去星号后同名）
BIOLOGY,预测,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,用高倍显微镜观察叶绿体和细胞质的流动,merge,,用高倍显微镜观察叶绿体和细胞质的流动-x1,与 用高倍显微镜观察叶绿体和细胞质的流动-x1 是同一概念（去星号后同名）
BIOLOGY,有氧呼吸-x1,merge,,有氧呼吸,与 有氧呼吸 是同一概念（去星号后同名）
BIOLOGY,无氧呼吸-x1,merge,,无氧呼吸,与 无氧呼吸 是同一概念（去星号后同名）
BIOLOGY,辨析真正光合速率-净光合速率和呼吸速率,rename,辨析真正光合速率、净光合速率和呼吸速率,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,c4植物-cam植物等特殊代谢类型,rename,C4植物、CAM植物等特殊代谢类型,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,细胞周期,rename,细胞周期,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,有氧呼吸-x2,merge,,有氧呼吸,与 有氧呼吸 是同一概念（去星号后同名）
BIOLOGY,无氧呼吸-x2,merge,,无氧呼吸,与 无氧呼吸 是同一概念（去星号后同名）
BIOLOGY,细胞核的结构和功能,merge,,细胞核的结构和功能-x1,与 细胞核的结构和功能-x1 是同一概念（去星号后同名）
BIOLOGY,细胞的生物膜系统,merge,,细胞的生物膜系统-x1,与 细胞的生物膜系统-x1 是同一概念（去星号后同名）
BIOLOGY,细胞的死亡,rename,细胞的死亡,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,细胞是基本的生命系统,rename,细胞是基本的生命系统,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,原核细胞和真核细胞,merge,,原核细胞和真核细胞-x1,与 原核细胞和真核细胞-x1 是同一概念（去星号后同名）
BIOLOGY,细胞的分化与全能性,rename,细胞的分化与全能性,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,细胞中的水,merge,,细胞中的水-x1,与 细胞中的水-x1 是同一概念（去星号后同名）
BIOLOGY,对细胞膜的探究历程,rename,对细胞膜的探究历程,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,细胞膜的结构和功能,rename,细胞膜的结构和功能,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,细胞器的结构和功能,merge,,细胞器的结构和功能-x1,与 细胞器的结构和功能-x1 是同一概念（去星号后同名）
BIOLOGY,实验-探究酵母菌细胞呼吸的方式,merge,,实验-探究酵母菌细胞呼吸的方式-x1,与 实验-探究酵母菌细胞呼吸的方式-x1 是同一概念（去星号后同名）
BIOLOGY,细胞呼吸的影响因素及应用,merge,,细胞呼吸的影响因素及应用-x1,与 细胞呼吸的影响因素及应用-x1 是同一概念（去星号后同名）
BIOLOGY,光合作用与细胞呼吸过程-物质和能量的关系,rename,光合作用与细胞呼吸过程、物质和能量的关系,,整句话当名称 -> 机械推导
BIOLOGY,有丝分裂-x1,merge,,有丝分裂,与 有丝分裂 是同一概念（去星号后同名）
BIOLOGY,实验-观察根尖分生区组织细胞的有丝分裂,rename,实验：观察根尖分生区组织细胞的有丝分裂,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,糖与脂质的转化,rename,糖与脂质的转化,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,生物大分子以碳链为骨架,merge,,生物大分子以碳链为骨架-x1,与 生物大分子以碳链为骨架-x1 是同一概念（去星号后同名）
BIOLOGY,预测-x1,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,蛋白质的功能,merge,,蛋白质的功能-x1,与 蛋白质的功能-x1 是同一概念（去星号后同名）
BIOLOGY,蛋白质相关计算题的总结,rename,蛋白质相关计算题的总结,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,核酸是由核苷酸连接而成的长链,merge,,核酸是由核苷酸连接而成的长链-x1,与 核酸是由核苷酸连接而成的长链-x1 是同一概念（去星号后同名）
BIOLOGY,细胞中的糖类,merge,,细胞中的糖类-x1,与 细胞中的糖类-x1 是同一概念（去星号后同名）
BIOLOGY,dna-rna-蛋白质等的水解产物和氧化产物-归纳总结,review,,,名称不可用（整句话当名称），需读上下文定名
BIOLOGY,物质出入细胞的方式,merge,,物质出入细胞的方式-x1,与 物质出入细胞的方式-x1 是同一概念（去星号后同名）
BIOLOGY,肺炎链球菌转化实验,rename,肺炎链球菌转化实验,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,噬菌体侵染细菌实验,rename,噬菌体侵染细菌实验,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,动物细胞的吸水和失水,merge,,动物细胞的吸水和失水-x1,与 动物细胞的吸水和失水-x1 是同一概念（去星号后同名）
BIOLOGY,成熟植物细胞的吸水和失水,merge,,成熟植物细胞的吸水和失水-x1,与 成熟植物细胞的吸水和失水-x1 是同一概念（去星号后同名）
BIOLOGY,dna是主要的遗传物质-x1,merge,,dna是主要的遗传物质,与 dna是主要的遗传物质 是同一概念（去星号后同名）
BIOLOGY,酶在代谢中的作用,rename,酶在代谢中的作用,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,探究酶的专一性-高效性相关实验,rename,探究酶的专一性、高效性相关实验,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,组-反应物-酶1溶液反应物被分解,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,预测-x2,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,atp的结构和功能,rename,ATP的结构和功能,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,捕获光能的色素和结构,rename,捕获光能的色素和结构,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,三率-的关系及测定,rename,“三率”的关系及测定,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,预测-x3,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,探索光合作用原理的部分实验,rename,探索光合作用原理的部分实验,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,光合作用的原理,rename,光合作用的原理,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,影响光合作用强度的环境因素,rename,影响光合作用强度的环境因素,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,精子的形成过程,rename,精子的形成过程,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,精子与卵细胞形成过程的比较,rename,精子与卵细胞形成过程的比较,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,基因位于染色体上的实验证据,merge,,基因位于染色体上的实验证据-x1,与 基因位于染色体上的实验证据-x1 是同一概念（去星号后同名）
BIOLOGY,遗传系谱图和电泳图谱分析,rename,遗传系谱图和电泳图谱分析,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,探究基因位于常染色体上还是x-y染色体同源区段上,rename,探究基因位于常染色体上还是X、Y染色体同源区段上,,整句话当名称 -> 机械推导
BIOLOGY,减数分裂细胞中染色体-dna数量变化规律,rename,减数分裂细胞中染色体、DNA数量变化规律,,整句话当名称 -> 机械推导
BIOLOGY,受精作用-x1,merge,,受精作用,与 受精作用 是同一概念（去星号后同名）
BIOLOGY,实验-观察蝗虫精母细胞减数分裂装片,rename,实验：观察蝗虫精母细胞减数分裂装片,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,伴性遗传的特点及应用,merge,,伴性遗传的特点及应用-x1,与 伴性遗传的特点及应用-x1 是同一概念（去星号后同名）
BIOLOGY,人类遗传病-x1,merge,,人类遗传病,与 人类遗传病 是同一概念（去星号后同名）
BIOLOGY,人类遗传病-x2,merge,,人类遗传病,与 人类遗传病 是同一概念（去星号后同名）
BIOLOGY,基因的本质,rename,基因的本质,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,dna的结构及特点,rename,DNA的结构及特点,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,豌豆用作遗传实验的材料,merge,,豌豆用作遗传实验的材料-x1,与 豌豆用作遗传实验的材料-x1 是同一概念（去星号后同名）
BIOLOGY,基因型-表型的推断,merge,,基因型-表型的推断-x1,与 基因型-表型的推断-x1 是同一概念（去星号后同名）
BIOLOGY,分离定律的概率计算-含自交与自由交配,rename,分离定律的概率计算（含自交与自由交配）,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,自由组合定律的解题规律及方法,rename,自由组合定律的解题规律及方法,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,预测-x4,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,技巧,rename,技巧,,只有标题冒号 -> 机械推导
BIOLOGY,技巧-实验数据-与-9-3-3-1及其变式-间的转化方法,rename,“9∶3∶3∶1”及其变式的转化方法,,残句当名称（机械 rename 只把 slug 的连字符换成标点，名字并未成形）
BIOLOGY,孟德尔两对相对性状的杂交实验,merge,,孟德尔两对相对性状的杂交实验-x1,与 孟德尔两对相对性状的杂交实验-x1 是同一概念（去星号后同名）
BIOLOGY,育种,rename,育种,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,预测-x5,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,基因突变与细胞癌变,rename,基因突变与细胞癌变,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,染色体变异-x1,merge,,染色体变异,与 染色体变异 是同一概念（去星号后同名）
BIOLOGY,实验-低温诱导植物细胞染色体数目的变化,rename,实验：低温诱导植物细胞染色体数目的变化,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,实验-模拟生物体维持ph的稳定,rename,实验：模拟生物体维持pH的稳定,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,内环境的稳态,rename,内环境的稳态,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,细胞生活的环境,rename,细胞生活的环境,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,水和无机盐平衡的调节,rename,水和无机盐平衡的调节,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,预测-x6,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,兴奋的产生和传导,rename,兴奋的产生和传导,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,神经调节的结构基础,rename,神经调节的结构基础,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,神经调节的基本方式,rename,神经调节的基本方式,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,体液调节和神经调节的区别与联系,rename,体液调节和神经调节的区别与联系,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,人脑的高级功能,rename,人脑的高级功能,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,免疫系统的组成和功能,rename,免疫系统的组成和功能,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,特异性免疫-x1,merge,,特异性免疫,与 特异性免疫 是同一概念（去星号后同名）
BIOLOGY,免疫失调-x1,merge,,免疫失调,与 免疫失调 是同一概念（去星号后同名）
BIOLOGY,免疫学的应用,rename,免疫学的应用,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,预测-x7,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,其他植物激素-x1,merge,,其他植物激素,与 其他植物激素 是同一概念（去星号后同名）
BIOLOGY,植物生长素及其生理作用,rename,植物生长素及其生理作用,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,植物生长调节剂的应用,rename,植物生长调节剂的应用,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,环境因素参与调节植物的生命活动,rename,环境因素参与调节植物的生命活动,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,预测-x8,delete,,,抽取事故：题干/答案标记，非知识点
BIOLOGY,种群的数量特征,rename,种群的数量特征,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,群落的结构-x1,merge,,群落的结构,与 群落的结构 是同一概念（去星号后同名）
BIOLOGY,种群数量的变化,rename,种群数量的变化,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,实验-培养液中酵母菌种群数量的变化,rename,实验：培养液中酵母菌种群数量的变化,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,群落的主要类型及群落的演替,rename,群落的主要类型及群落的演替,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,生物多样性-x1,merge,,生物多样性,与 生物多样性 是同一概念（去星号后同名）
BIOLOGY,隔离在物种形成中的作用,rename,隔离在物种形成中的作用,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,实验-探究抗生素对细菌的选择作用,rename,实验：探究抗生素对细菌的选择作用,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,结束后-应将耐药菌-培养基-纸片等进行高温灭菌处理-防止对环境造成污染,review,,,名称不可用（整句话当名称），需读上下文定名
BIOLOGY,生物有共同祖先的证据,rename,生物有共同祖先的证据,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,协同进化与生物多样性的形成,rename,协同进化与生物多样性的形成,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,遗传信息的翻译,rename,遗传信息的翻译,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,中心法则的提出及其发展,rename,中心法则的提出及其发展,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,膜电位的测量及电表指针偏转的判断,rename,膜电位的测量及电表指针偏转的判断,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,探究动植物生命活动调节实验的思路与方法,rename,探究动植物生命活动调节实验的思路与方法,,名称只含难度星号/结尾标点，清理即可
BIOLOGY,基因表达与性状的关系,rename,基因表达与性状的关系,,名称只含难度星号/结尾标点，清理即可
CHEMISTRY,实验室闻cl2及其他气体的方法是怎样的,rename,闻气体的方法,,残句当名称（机械 rename 只把 slug 的连字符换成标点，名字并未成形）
CHEMISTRY,铁粉与硫粉在空气中混合燃烧时-可能发生哪些反应,rename,铁与硫的反应,,残句当名称（机械 rename 只把 slug 的连字符换成标点，名字并未成形）
PHYSICS,定义-由于地球吸引而使物体受到的力叫做重力,merge,,重力,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
PHYSICS,大小-g-mg-可用弹簧测力计测量,merge,,重力,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
PHYSICS,定义-通电导线在磁场中受到的力叫安培力,merge,,安培力,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
PHYSICS,概念-物体运动轨迹是曲线的运动,merge,,曲线运动,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
PHYSICS,表达式-i-p2-p1或ft-mv2-mv1,merge,,动量定理,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
PHYSICS,应用-光纤通信-激光测距-激光武器等,merge,,激光,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
PHYSICS,表达式-δu-q-w,merge,,热力学第一定律,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
PHYSICS,应用-交流感应电动机,merge,,涡流,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
PHYSICS,表达式-e-n-n为线圈匝数,merge,,法拉第电磁感应定律,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
CHEMISTRY,久置的浓硝酸呈黄色-如何除去-怎样保存浓硝酸,merge,,硝酸,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点
CHEMISTRY,步骤③和步骤④的操作顺序能否颠倒-为什么,delete,,,题干/答案原文或抽取截断，节点不含知识点
CHEMISTRY,手机-电脑的锂电池是一次电池还是二次电池,delete,,,题干/答案原文或抽取截断，节点不含知识点
CHEMISTRY,na22,delete,,,题干/答案原文或抽取截断，节点不含知识点
PHYSICS,表达式-f-g,delete,,,题干/答案原文或抽取截断，节点不含知识点
PHYSICS,公式选用原则,rename,匀变速直线运动公式的选用原则,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：三个公式共涉及五个物理量…不涉及位移选 v=v0+at…
CHEMISTRY,主要方法,rename,反应热的计算方法,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：①根据热化学方程式计算…②总能量…③键能…④盖斯定律
CHEMISTRY,实质,rename,盐类水解的实质,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：盐电离→破坏水的电离平衡→c(H＋)≠c(OH－)→溶液呈酸碱性
CHEMISTRY,so检验的易错点,rename,SO42-检验的易错点,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：（1）误将 Ag＋、Pb2＋判断成 SO42-…（3）用稀盐酸酸化，排除干扰
PHYSICS,理解,merge,,动能,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点（原边界讲动能的瞬时性、相对性、标量性与正负，与节点「动能」是同一件事）
PHYSICS,实验结论,merge,,实验目的,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点（角速度、质量相同时向心力与半径成正比…同一实验的结论部分）
PHYSICS,实验误差,merge,,实验目的,知识点的属性条目被提成独立节点（定义：/表达式：/应用：），并入主节点（小球质量半径变化、仪器不水平、标尺读数不准…同一实验的误差部分）
PHYSICS,函数法,rename,追及相遇问题的判别式法,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：设两物体在 t 时刻相遇，列关于 t 的方程…Δ>0 有两解说明两物体相遇
PHYSICS,图象法,rename,追及相遇问题的图象法,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：分别作出两个物体的位移图像，两图像相交则说明两物体相遇
PHYSICS,守恒条件,rename,机械能守恒的条件,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：「只有重力或弹力做功」并非「只受重力或弹力作用」…
PHYSICS,三类情况分析,rename,圆周运动临界问题的三类情况,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：水平转盘恰好不滑动、绳子被拉断…
PHYSICS,两个重要结论,rename,带电粒子偏转的两个重要结论,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：不同带电粒子从静止经同一电场加速再经同一偏转电场射出，偏移量与偏转角相同
PHYSICS,图象,rename,简谐运动的振动图象,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：从平衡位置开始计时，函数表达式为 x＝Asinωt
PHYSICS,周期性,rename,简谐运动的周期性,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：相隔 T/2 的两个时刻弹簧振子的位置关于平衡位置对称
PHYSICS,对称性,rename,简谐运动的对称性,,列表项的**行首标签**被当成了名字，名字脱离父主题就不成知识点名；原边界：A 与 B 间运动，O 为平衡位置，C 与 D 关于 O 对称，tOB＝tOA
