rel_path	state	location	sha16	size	action
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第16讲 自由组合定律（复习讲义）（全国通用）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第16讲 自由组合定律（复习讲义）（全国通用）（教师版）.docx	-	4380591	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第16讲 自由组合定律（复习讲义）（全国通用）（答案版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第16讲 自由组合定律（复习讲义）（全国通用）（答案版）.docx	-	917570	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第16讲 自由组合定律（知识清单）（全国通用）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第16讲 自由组合定律（知识清单）（全国通用）（学生版）.docx	-	2277974	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第16讲 自由组合定律（知识清单）（全国通用）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第16讲 自由组合定律（知识清单）（全国通用）（教师版）.docx	-	2283589	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第17讲 伴性遗传和人类遗传病（复习讲义）（全国通用）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第17讲 伴性遗传和人类遗传病（复习讲义）（全国通用）（学生版）.docx	7e4d370d4d3996fc	4253372	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第17讲 伴性遗传和人类遗传病（复习讲义）（全国通用）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第17讲 伴性遗传和人类遗传病（复习讲义）（全国通用）（教师版）.docx	-	4375901	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第17讲 伴性遗传和人类遗传病（复习讲义）（全国通用）（答案版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第17讲 伴性遗传和人类遗传病（复习讲义）（全国通用）（答案版）.docx	-	1014496	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第17讲 伴性遗传和人类遗传病（知识清单）（全国通用）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第17讲 伴性遗传和人类遗传病（知识清单）（全国通用）（学生版）.docx	-	2558457	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第17讲 伴性遗传和人类遗传病（知识清单）（全国通用）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第17讲 伴性遗传和人类遗传病（知识清单）（全国通用）（教师版）.docx	-	2566189	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第22讲 生物的变异（复习讲义）（全国通用）（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第22讲 生物的变异（复习讲义）（全国通用）（学生版）.docx	06adbb645fad8ad7	3401251	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第22讲 生物的变异（复习讲义）（全国通用）（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第22讲 生物的变异（复习讲义）（全国通用）（教师版）.docx	-	3414773	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/第22讲 生物的变异（复习讲义）（全国通用）（答案版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\第22讲 生物的变异（复习讲义）（全国通用）（答案版）.docx	-	920368	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条01 走近细胞（课前5分钟背默）（学生版） .docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条01 走近细胞（课前5分钟背默）（学生版） .docx	-	903771	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条01 走近细胞（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条01 走近细胞（课前5分钟背默）（教师版）.docx	-	904224	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条02 细胞中的元素和化合物（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条02 细胞中的元素和化合物（课前5分钟背默）（学生版）.docx	-	904731	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条02 细胞中的元素和化合物（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条02 细胞中的元素和化合物（课前5分钟背默）（教师版）.docx	-	905082	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条03 细胞中的糖类和脂质（课前5分钟背默）（学生版） .docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条03 细胞中的糖类和脂质（课前5分钟背默）（学生版） .docx	-	903872	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条03 细胞中的糖类和脂质（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条03 细胞中的糖类和脂质（课前5分钟背默）（教师版）.docx	-	904152	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条04 蛋白质和核酸（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条04 蛋白质和核酸（课前5分钟背默）（学生版）.docx	-	904421	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条04 蛋白质和核酸（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条04 蛋白质和核酸（课前5分钟背默）（教师版）.docx	-	904767	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条05 细胞膜和细胞核（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条05 细胞膜和细胞核（课前5分钟背默）（学生版）.docx	-	904304	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条05 细胞膜和细胞核（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条05 细胞膜和细胞核（课前5分钟背默）（教师版）.docx	-	904696	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条06 细胞器和生物膜系统（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条06 细胞器和生物膜系统（课前5分钟背默）（学生版）.docx	-	933665	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条06 细胞器和生物膜系统（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条06 细胞器和生物膜系统（课前5分钟背默）（教师版）.docx	-	922837	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条07 物质运输（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条07 物质运输（课前5分钟背默）（学生版）.docx	-	906282	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条07 物质运输（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条07 物质运输（课前5分钟背默）（教师版）.docx	-	906511	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条08 酶和ATP（知识清单）（全国通用）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条08 酶和ATP（知识清单）（全国通用）（学生版）.docx	-	906150	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条08 酶和ATP（知识清单）（全国通用）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条08 酶和ATP（知识清单）（全国通用）（教师版）.docx	-	906679	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条09 细胞呼吸（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条09 细胞呼吸（课前5分钟背默）（学生版）.docx	-	910943	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条09 细胞呼吸（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条09 细胞呼吸（课前5分钟背默）（教师版）.docx	-	927136	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条15 分离定律（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条15 分离定律（课前5分钟背默）（学生版）.docx	-	906348	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条15 分离定律（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条15 分离定律（课前5分钟背默）（教师版）.docx	-	906787	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条16 自由组合定律（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条16 自由组合定律（课前5分钟背默）（学生版）.docx	-	905860	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条16 自由组合定律（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条16 自由组合定律（课前5分钟背默）（教师版）.docx	-	905262	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条17 伴性遗传和人类遗传病（课前5分钟背默）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条17 伴性遗传和人类遗传病（课前5分钟背默）（学生版）.docx	-	905517	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55/2027版/默写小纸条17 伴性遗传和人类遗传病（课前5分钟背默）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮复习讲义+练习+课件（新教材新高考）-G55\2027版\默写小纸条17 伴性遗传和人类遗传病（课前5分钟背默）（教师版）.docx	-	905565	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第01讲 走近细胞（复习课件）（黑吉辽蒙专用）.pptx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第01讲 走近细胞（复习课件）（黑吉辽蒙专用）.pptx	-	38302505	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第01讲 走近细胞（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第01讲 走近细胞（学生版）.docx	ccc3cda932c4d592	2049476	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第01讲 走近细胞（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第01讲 走近细胞（教师版）.docx	-	2056057	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第01讲 走近细胞（知识清单）（全国通用）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第01讲 走近细胞（知识清单）（全国通用）（学生版）.docx	-	6625132	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第01讲 走近细胞（知识清单）（全国通用）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第01讲 走近细胞（知识清单）（全国通用）（教师版）.docx	-	6626877	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第01讲 走近细胞（答案版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第01讲 走近细胞（答案版）.docx	-	902907	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第02讲 细胞中的元素和化合物（复习课件）（黑吉辽蒙专用）.pptx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第02讲 细胞中的元素和化合物（复习课件）（黑吉辽蒙专用）.pptx	-	9839084	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第02讲 细胞中的元素和化合物（学生版） .docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第02讲 细胞中的元素和化合物（学生版） .docx	35ce2c589e1e6ac8	1928808	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第02讲 细胞中的元素和化合物（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第02讲 细胞中的元素和化合物（教师版）.docx	-	1938635	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第02讲 细胞中的元素和化合物（知识清单）（全国通用）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第02讲 细胞中的元素和化合物（知识清单）（全国通用）（学生版）.docx	-	3037861	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第02讲 细胞中的元素和化合物（知识清单）（全国通用）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第02讲 细胞中的元素和化合物（知识清单）（全国通用）（教师版）.docx	-	3326648	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第02讲 细胞中的元素和化合物（答案版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第02讲 细胞中的元素和化合物（答案版）.docx	-	903412	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第03讲 糖类和脂质（复习课件）（黑吉辽蒙专用）.pptx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第03讲 糖类和脂质（复习课件）（黑吉辽蒙专用）.pptx	-	5218265	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第03讲 糖类和脂质（学生版）.docx	EXTRACTED	C:\Users\听云\Desktop\知识库原始数据资料\zz-已判定隔离\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第03讲 糖类和脂质（学生版）.docx	07f8ebe1b4e80b78	1624499	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第03讲 糖类和脂质（教师版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第03讲 糖类和脂质（教师版）.docx	-	1634969	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第03讲 糖类和脂质（答案版）.docx	CHUNKED	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第03讲 糖类和脂质（答案版）.docx	-	902957	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第03讲 细胞中的糖类和脂质（知识清单）（全国通用）（学生版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第03讲 细胞中的糖类和脂质（知识清单）（全国通用）（学生版）.docx	-	2421363	delete
6. 2026生物总复习/2027年新高考资料【上新中】/2027年高考生物一轮/2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330/2027版/第03讲 细胞中的糖类和脂质（知识清单）（全国通用）（教师版）.docx	EMPTY	C:\Users\听云\Desktop\知识库原始数据资料\6. 2026生物总复习\2027年新高考资料【上新中】\2027年高考生物一轮\2027年高考生物一轮课件+讲义+练习（黑吉辽蒙专用）-G330\2027版\第03讲 细胞中的糖类和脂质（知识清单）（全国通用）（教师版）.docx	-	2423611	delete
