rel_path,top_dir,ext,bytes,content_bearing,pages,text_cjk_sample,text_layer
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十四章光/1_专题资料包/2_练册PDF 14-第十四章 光.pdf,27版五三,.pdf,4665388,yes,13,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十四章光/1_专题资料包/3_14_第十四章　光.docx,27版五三,.docx,841570,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十四章光/1_专题资料包/4_精讲册PPT 14_第十四章　光.pptx,27版五三,.pptx,1968828,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十四章光/1_专题资料包/5_精练册PPT 14_第十四章　光.pptx,27版五三,.pptx,2644442,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十章电路及其应用/1_专题资料包/1_讲册PDF 10-第十章 电路及其应用.pdf,27版五三,.pdf,6944747,yes,17,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十章电路及其应用/1_专题资料包/2_练册PDF 10-第十章 电路及其应用.pdf,27版五三,.pdf,10331982,yes,23,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十章电路及其应用/1_专题资料包/3_10_第十章　电路及其应用.docx,27版五三,.docx,2983102,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十章电路及其应用/1_专题资料包/4_精讲册PPT 10_第十章　电路及其应用.pptx,27版五三,.pptx,3659215,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第十章电路及其应用/1_专题资料包/5_精练册PPT 10_第十章　电路及其应用.pptx,27版五三,.pptx,8554691,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第四章曲线运动/1_专题资料包/1_讲册PDF 04-第四章 曲线运动.pdf,27版五三,.pdf,7758844,yes,20,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第四章曲线运动/1_专题资料包/2_练册PDF 04-第四章 曲线运动.pdf,27版五三,.pdf,8622594,yes,21,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第四章曲线运动/1_专题资料包/3_4_第四章　曲线运动.docx,27版五三,.docx,1480802,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第四章曲线运动/1_专题资料包/4_精讲册PPT 04_第四章　曲线运动.pptx,27版五三,.pptx,4963418,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/一、本书精品电子资源/第四章曲线运动/1_专题资料包/5_精练册PPT 4_第四章　曲线运动.pptx,27版五三,.pptx,4975212,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第一章匀变速直线运动/1_资源拓展/1_第一章 匀速直线运动.docx,27版五三,.docx,130138,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第七章动量守恒定律/1_资源拓展/1_第七章 动量守恒定律.docx,27版五三,.docx,438368,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第三章牛顿运动定律/1_资源拓展/1_第三章 牛顿运动定律.docx,27版五三,.docx,385867,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第九章静电场/1_资源拓展/1_第九章 静电场.docx,27版五三,.docx,305407,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第二章相互作用/1_资源拓展/1_第二章 相互作用.docx,27版五三,.docx,186096,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第五章万有引力与宇宙航行/1_资源拓展/1_第五章 万有引力与宇宙航行.docx,27版五三,.docx,49181,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第八章机械振动机械波/1_资源拓展/1_第八章 机械振动 机械波.docx,27版五三,.docx,205237,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第六章机械能守恒定律/1_资源拓展/1_第六章 机械能守恒定律.docx,27版五三,.docx,227940,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第十一章磁场/1_资源拓展/1_第十一章 磁场.docx,27版五三,.docx,402794,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第十三章交变电流电磁波/1_资源拓展/1_第十三章 交变电流 电磁波.docx,27版五三,.docx,192076,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第十二章电磁感应/1_资源拓展/1_第十二章 电磁感应.docx,27版五三,.docx,427193,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第十五章热学/1_资源拓展/1_第十五章 热学.docx,27版五三,.docx,125825,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第十六章近代物理初步/1_资源拓展/1_第十六章 近代物理初步.docx,27版五三,.docx,47057,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第十四章光/1_资源拓展/1_第十四章 光.docx,27版五三,.docx,219199,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第十章电路及其应用/1_资源拓展/1_第十章  电路及其应用.docx,27版五三,.docx,572216,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/110年真题分类/第四章曲线运动/1_资源拓展/1_第四章 曲线运动.docx,27版五三,.docx,147731,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/10_2026届安徽省合肥市普通高中高三上学期第三次阶段性测试物理试卷.docx,27版五三,.docx,3868783,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/11_2026届广东省顺德区高三上学期教学质量检测（一）物理试题（答案）.docx,27版五三,.docx,270055,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/12_2026届广东省顺德区高三上学期教学质量检测（一）物理试题.docx,27版五三,.docx,5941690,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/13_重庆市巴蜀中学2026届高考适应性月考卷（五）物理试卷（答案）-副本.pdf,27版五三,.pdf,4666750,yes,5,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/14_重庆市巴蜀中学2026届高考适应性月考卷（五）物理试卷-副本.pdf,27版五三,.pdf,4412333,yes,6,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/15_广东省广州市2026届高三年级上学期12月调研测试（广州零模）物理试卷（答案）-副本.pdf,27版五三,.pdf,351735,yes,2,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/16_广东省广州市2026届高三年级上学期12月调研测试（广州零模）物理试卷-副本.pdf,27版五三,.pdf,1154378,yes,6,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/17_2026届安徽省合肥市普通高中高三上学期第三次阶段性测试物理试卷（答案）-副本.docx,27版五三,.docx,397077,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/18_2026届安徽省合肥市普通高中高三上学期第三次阶段性测试物理试卷-副本.docx,27版五三,.docx,3868783,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/19_2026届广东省顺德区高三上学期教学质量检测（一）物理试题（答案）-副本.docx,27版五三,.docx,270055,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/1_湖南省2026届高三第一次八省联考（T8联考）物理试卷（答案）.pdf,27版五三,.pdf,392281,yes,6,2624,TEXT_LAYER
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/20_2026届广东省顺德区高三上学期教学质量检测（一）物理试题-副本.docx,27版五三,.docx,5941690,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/21_2026届广西南宁市高三上学期第一次摸底测试物理试卷（答案）.docx,27版五三,.docx,293828,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/22_2026届广西南宁市高三上学期第一次摸底测试物理试卷.docx,27版五三,.docx,3397477,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/23_2026届贵州省贵阳市高三上学期质量监测物理试题（答案）.docx,27版五三,.docx,300892,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/24_2026届贵州省贵阳市高三上学期质量监测物理试题.docx,27版五三,.docx,1770810,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/25_2026届贵州省西南名校联盟2025-2026学年高三上学期12月“3+3+3”高考备考诊断性联考（一）物理试卷（答案）.docx,27版五三,.docx,345881,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/26_2026届贵州省西南名校联盟2025-2026学年高三上学期12月“3+3+3”高考备考诊断性联考（一）物理试卷.docx,27版五三,.docx,2242805,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/27_2026届湖北省八校联考高三上学期二模物理试题（答案）.docx,27版五三,.docx,426385,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/28_2026届湖北省八校联考高三上学期二模物理试题.docx,27版五三,.docx,1414909,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/29_北京市海淀区2025-2026学年高三上学期期中考试物理试卷.docx,27版五三,.docx,689826,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/2_湖南省2026届高三第一次八省联考（T8联考）物理试卷.pdf,27版五三,.pdf,5121277,yes,6,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/30_北京市海淀区20225-2026学年高三上学期期中考试物理试卷（答案）.docx,27版五三,.docx,381416,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/31_2026届广西南宁市高三上学期第一次摸底测试物理试卷（答案）-副本.docx,27版五三,.docx,293828,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/32_2026届广西南宁市高三上学期第一次摸底测试物理试卷-副本.docx,27版五三,.docx,3397477,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/33_2026届贵州省贵阳市高三上学期质量监测物理试题（答案）-副本.docx,27版五三,.docx,300892,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/34_2026届贵州省贵阳市高三上学期质量监测物理试题-副本.docx,27版五三,.docx,1770810,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/35_2026届贵州省西南名校联盟2025-2026学年高三上学期12月“3+3+3”高考备考诊断性联考（一）物理试卷（答案）-副本.docx,27版五三,.docx,345881,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/36_2026届贵州省西南名校联盟2025-2026学年高三上学期12月“3+3+3”高考备考诊断性联考（一）物理试卷-副本.docx,27版五三,.docx,2242805,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/37_2026届湖北省八校联考高三上学期二模物理试题（答案）-副本.docx,27版五三,.docx,426385,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/38_2026届湖北省八校联考高三上学期二模物理试题-副本.docx,27版五三,.docx,1414909,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/39_北京市海淀区2025-2026学年高三上学期期中考试物理试卷-副本.docx,27版五三,.docx,689826,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/3_山西省2026届高三第一次八省联考（T8联考）物理试卷（答案）.pdf,27版五三,.pdf,2251447,yes,5,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/40_北京市海淀区20225-2026学年高三上学期期中考试物理试卷（答案）-副本.docx,27版五三,.docx,381416,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/41_2026届山东省实验中学高三上学期第二次诊断性考试物理试题（答案）.docx,27版五三,.docx,537805,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/42_2026届山东省实验中学高三上学期第二次诊断性考试物理试题.docx,27版五三,.docx,4016157,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/43_2026届陕西省榆林市高三上学期三模物理试题（答案）.docx,27版五三,.docx,287538,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/44_2026届陕西省榆林市高三上学期三模物理试题.docx,27版五三,.docx,2378748,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/45_2026届云南省“3+3+3”高三上学期备考诊断性联考模拟预测物理试题（三）（答案）.docx,27版五三,.docx,223581,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/46_2026届云南省“3+3+3”高三上学期备考诊断性联考模拟预测物理试题（三).docx,27版五三,.docx,3038036,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/47_东北三省精准教学联盟2025-2026学年高三上学期10月联考物理试卷（答案）.docx,27版五三,.docx,344258,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/48_东北三省精准教学联盟2025-2026学年高三上学期10月联考物理试卷.docx,27版五三,.docx,5126116,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/49_广东省华附、省实、广雅、深中四校联考2024-2025学年高三上学期期末物理试题（答案）.docx,27版五三,.docx,845040,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/4_山西省2026届高三第一次八省联考（T8联考）物理试卷.pdf,27版五三,.pdf,3889315,yes,6,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/50_广东省华附、省实、广雅、深中四校联考2024-2025学年高三上学期期末物理试题.docx,27版五三,.docx,8474478,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/51_河南省信阳高级中学2025-2026学年高三上学期12月月考物理试题（一）（答案）.docx,27版五三,.docx,653152,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/52_河南省信阳高级中学2025-2026学年高三上学期12月月考物理试题（一）.docx,27版五三,.docx,2064714,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/53_河南省郑州市第一中学2025-2026学年高三上学期期中物理试卷（答案）.docx,27版五三,.docx,806008,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/54_河南省郑州市第一中学2025-2026学年高三上学期期中物理试卷.docx,27版五三,.docx,3757934,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/55_湖北省华中师范大学第一附属中学2025-2026学年高三上学期10月月考物理试卷（答案）.docx,27版五三,.docx,292207,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/56_湖北省华中师范大学第一附属中学2025-2026学年高三上学期10月月考物理试卷.docx,27版五三,.docx,1071724,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/57_重庆市南开中学校2025-2026学年高三上学期12月月考物理试题（答案）.docx,27版五三,.docx,841903,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/58_重庆市巴蜀中学校2025-2026学年高三上学期11月期中物理试题.docx,27版五三,.docx,657541,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/59_重庆市巴蜀中学校2025-2026学年高三上学期11月期中物理试题（答案）.docx,27版五三,.docx,456990,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/5_重庆市巴蜀中学2026届高考适应性月考卷（五）物理试卷（答案）.pdf,27版五三,.pdf,4666750,yes,5,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/60_浙江省杭州市2025-2026学年高三上学期教学质量检测物理试题.docx,27版五三,.docx,1333807,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/61_浙江省杭州市2025-2026学年高三上学期教学质量检测物理试题（答案）.docx,27版五三,.docx,586022,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/62_山东省潍坊市2025-2026学年高三上学期期中考试物理试题.docx,27版五三,.docx,1140942,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/63_山东省潍坊市2025-2026学年高三上学期期中考试物理试题（答案）.docx,27版五三,.docx,334993,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/64_山东省青岛市2025-2026学年高三上学期11月期中物理试题.docx,27版五三,.docx,1072521,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/65_山东省青岛市2025-2026学年高三上学期11月期中物理试题（答案）.docx,27版五三,.docx,562516,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/66_重庆市南开中学校2025-2026学年高三上学期12月月考物理试题.docx,27版五三,.docx,803844,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/67_山东省济宁市、聊城市、临沂市2025-2026学年高三上学期期中教学质量检测物理试题（答案）.docx,27版五三,.docx,368669,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/68_辽宁省名校联盟2025-2026学年高三上学期11月期中物理试题.docx,27版五三,.docx,3167940,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/69_辽宁省名校联盟2025-2026学年高三上学期11月期中物理试题（答案）.docx,27版五三,.docx,473129,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/6_重庆市巴蜀中学2026届高考适应性月考卷（五）物理试卷.pdf,27版五三,.pdf,4412333,yes,6,0,SCANNED_IMAGE
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/70_江苏省无锡市2025-2026学年高三上学期期中教学质量调研测试物理试卷.docx,27版五三,.docx,630768,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/71_江苏省无锡市2025-2026学年高三上学期期中教学质量调研测试物理试卷（答案）.docx,27版五三,.docx,264146,yes,,,
27版五三/【01】2027版53 A版新高考一轮复习（PDF+word）/2027版.新高考版.选考总复习.物理.5·3A版/二、加赠电子资源/22026届优质模拟题精选/1_资源拓展/72_湖南省长沙市长郡中学2025-2026学年高三上学期12月期中物理试题.docx,27版五三,.docx,1228827,yes,,,
