subject,material_slug,node_slug,node_name,confidence,evidence,slice
MATH,math-hj-s103-poly-product,三项展开式的通项,三项展开式的通项,medium,材料讲多个多项式积按各因式取项的指数组合分类求和；与该节点边界「同一指定项由多组次数组合共同产生须把各组贡献相加」一致,slice_21
MATH,math-hj-s109-at-least-prob,概率的基本性质,概率的基本性质,high,材料用对立事件求至少型概率即1减去一个都没有的概率；该节点边界含对立事件概率公式,slice_22
MATH,math-hj-s14-min-max,基本不等式,基本不等式,high,材料讲积为定值则和有最小值与和为定值则积有最大值及取等条件；即基本不等式（均值定理）,slice_23
MATH,math-hj-s14-three-conds,基本不等式,基本不等式,high,材料讲用基本不等式求最值须一正二定三相等；属基本不等式的使用条件,slice_24
MATH,math-hj-s36-construct-xfx,导数构造法解函数不等式,导数构造法解函数不等式,high,材料讲xf'(x)±nf(x)型构造F=x^n f(x)或f(x)/x^n；该节点别名含「f'(x)±nf(x) 型的指数构造」与「构造 xf(x) 与 f(x)/x 型函数」,slice_25
MATH,math-hj-s410-relative-direction,解三角形的实际应用,解三角形的实际应用,medium,材料讲由方位角之差判断两点相对方向并换参照点重画角度；属解三角形测量类实际应用,slice_26
MATH,math-hj-s42-chord-to-tangent,齐次式与切弦互化,齐次式与切弦互化,high,材料讲关于sinα与cosα的齐次分式同除cos^nα化为tanα、非齐次式先补齐次数；该节点边界即弦化切要求cosα≠0与非齐次式先补齐次数,slice_27
MATH,math-hj-s42-sin-cos-sym,同角三角函数的基本关系,同角三角函数的基本关系,high,材料讲(sinα±cosα)²=1±2sinαcosα联系三个量知一求二并按角的范围定符号；该节点别名即「sinα、cosα、tanα的知一求二」,slice_28
MATH,math-hj-s45-five-points,三角函数的图象与性质,三角函数的图象与性质,high,材料给正弦与余弦在一个周期内的五个关键点及五点法作图；该节点明确涵盖五点法作图,slice_29
MATH,math-hj-s65-sum-group,分组-并项-法求数列的前n项和,分组（并项）法求数列的前n项和,high,材料讲通项为等差±等比或分段结构时分组分别求和再相加；同讲同源材料已绑该节点,slice_30
MATH,math-hj-s65-sum-merge,分组-并项-法求数列的前n项和,分组（并项）法求数列的前n项和,high,材料讲(−1)^n型或相邻两项和为定值时两两并项求和；该节点别名即「并项求和法的步骤与要点」,slice_01
MATH,math-hj-s89-chord-formula,圆锥曲线的弦长公式,圆锥曲线的弦长公式,high,材料讲直线与圆锥曲线联立后用韦达定理设而不求求弦长；即该节点的联立韦达与弦长公式,slice_02
MATH,math-hj-s89-mid-chord,弦中点与点差法,弦中点与点差法,high,材料讲两端点代入曲线方程相减得中点与斜率关系即点差法,slice_03
MATH,math-hj-s91-frequency-hist,频率分布直方图,频率分布直方图,high,材料讲频率分布直方图五步作法与各组矩形面积和为1的读法；与节点同名,slice_04
MATH,math-hj-s91-sampling-concepts,简单随机抽样,简单随机抽样,low,材料辨析总体、个体、样本与样本量概念；节点表无统计基本概念节点；这些概念就在随机抽样一章引入,slice_05
MATH,math-hj-s92-percentile,百分位数,百分位数,high,材料讲第p百分位数的定义与i为整数与非整数时的取值步骤；与节点「百分位数」一致,slice_06
MATH,math-hj-s92-weighted-variance,方差与标准差,方差与标准差,high,材料给出加权平均与总体方差的加权式S²=Σfi(Yi−Ȳ)²/N；即方差、标准差与总体方差的加权式,slice_07
MATH,math-hj-s93-regression,回归分析,回归分析,high,材料讲一元线性回归模型与经验回归方程；语料中同类材料均归「回归分析」,slice_08
MATH,math-hj-s94-contingency,独立性检验,独立性检验,high,材料讲分类变量与2×2列联表的频数汇总及行和列和总和约束；即列联表与独立性检验一节的基础,slice_09
MATH,math-hj-sheying-dingli,三角形的射影定理,三角形的射影定理,high,材料讲a=bcosC+ccosB及轮换式并常与余弦定理联用；即三角形的射影定理,slice_10
MATH,math-hj-shulie-fenzu-qiughe,分组-并项-法求数列的前n项和,分组（并项）法求数列的前n项和,high,材料讲通项为若干可求和数列之和时分别求和再相加减且含(-1)^n时按奇偶项分组；同节点已绑『分组求和法与并项求和法』即同一内容,slice_11
MATH,math-hj-wudianfa-sanzhong-hanshu,三角函数的图象与性质,三角函数的图象与性质,high,材料给出正弦余弦的五点与正切的三线两块作图要点；该节点边界明确涵盖五点法作图,slice_12
MATH,math-hj-wudianfa-zhengxianleixing,函数y-asin-ωx-φ-的图象,函数y=Asin(ωx+φ)的图象,high,材料讲用五点法画y=Asin(ωx+φ)一个周期的简图；属该函数图象的作图方法,slice_13
MATH,math-hj-yangjiao-fujiao,解三角形的实际应用,解三角形的实际应用,high,材料定义测量中的仰角与俯角；节点别名含「测量中的常用术语与解题思路」,slice_14
MATH,math-hj-yide-daihuan-fa,1的代换,1的代换,high,材料讲把1替换为已知等式后整体展开凑定值；与节点1的代换同名同义,slice_15
MATH,math-hj-yimian-yijiao-buyi-cuo,异面直线所成的角,异面直线所成的角,high,材料讲异面角归结为三角形内角时可能取补角且所求角至多为直角；该节点边界正含「作钝角时应取补角」,slice_16
MATH,math-hj-zhankaishi-tedian,二项式定理,二项式定理,medium,材料列二项展开式的项数与升降幂与系数先增后减等形式特点；属二项式定理的展开式特征,slice_17
MATH,math-hj-zhengxingleixing-gainian,函数y-asin-ωx-φ-的图象,函数y=Asin(ωx+φ)的图象,high,材料讲y=Asin(ωx+φ)中振幅 周期 频率 相位与初相的含义及平移；该节点别名即含「y=Asin(ωx+φ)中各参数的几何意义」,slice_18
MATH,math-hj-zhiyiqiuer,同角三角函数的基本关系,同角三角函数的基本关系,high,材料讲sinα±cosα与sinαcosα互化的知一求二变形；属同角三角函数基本关系的应用,slice_19
MATH,math-hj-zhongdianxian-diandian-fa,弦中点与点差法,弦中点与点差法,high,材料讲设两端点代入曲线方程相减得中点与斜率关系并用判别式检验；与该节点主题一致,slice_20
MATH,math-hj-zuhe-gainian-shu,组合,组合,high,材料讲组合的定义与组合数公式及只取不排；该节点已收录「组合与组合数的概念及公式」等同主题材料,slice_21
MATH,math-insertion-space-method,捆绑法与插空法,捆绑法与插空法,high,材料即插空法处理不相邻问题；与节点同名同源（狂K重难点46·捆绑法与插空法）,slice_22
MATH,math-inverse-construct-minus-lambda-power,导数构造法解函数不等式,导数构造法解函数不等式,high,材料由xf'(x)减去λ倍f(x)大于0的结构构造h(x)=f(x)/x的λ次幂来解不等式；即导数构造法解函数不等式,slice_23
MATH,math-inverse-construct-plus-lambda-power,导数构造法解函数不等式,导数构造法解函数不等式,high,材料讲由xf'(x)+λf(x)形式构造h(x)=x^λf(x)解不等式；即导数构造法解函数不等式,slice_24
MATH,math-inverse-construct-product-rule,导数构造法解函数不等式,导数构造法解函数不等式,high,材料讲由乘积求导结构f'(x)g(x)+f(x)g'(x)>0逆向构造h=fg再借单调性解不等式；同源系列材料均绑此节点,slice_25
MATH,math-inverse-construct-quotient-rule,导数构造法解函数不等式,导数构造法解函数不等式,high,材料针对商的求导结构逆向构造商函数h(x)=f(x)/g(x)并借单调性解函数不等式,slice_26
MATH,math-isomorphic-match-product-form,同构法,同构法,high,材料把a^x·ln a写成e^{x ln a}·ln a并两边同乘x构造f(t)=te^t比较；该节点别名含「朗博同构（幂函数乘指数）」「指对同构的三种基本类型（积型、商型、和差型）」,slice_27
MATH,math-isomorphic-product-model-xlnx-xex,同构法,同构法,high,材料把ae^x≤b ln b化为e^x·ln e^x≤b ln b并构造f(t)=t ln t去外壳；该节点别名含「与指数对数相关的同构模型」,slice_28
MATH,math-isomorphic-quotient-model-xlnx-eexx,同构法,同构法,high,材料把e^a/a<b/lnb化为同构式并构造x/lnx或e^x/x；该节点别名含指对同构的积型商型和差型,slice_29
MATH,math-isomorphic-sum-difference-model,同构法,同构法,high,材料把e^a±a>b±lnb化为同构式并构造x±lnx或e^x±x；节点已收多份同构法材料,slice_30
MATH,math-jiao-zhengxian-qici-huaweibian,边角互化,边角互化,high,材料用正弦定理把角的正弦齐次式化为边再约去2R；该节点别名含「正弦定理边角互化的方向选择」,slice_01
MATH,math-kb-axiom-parallel-transitivity,四个公理,四个公理,high,材料即公理4平行于同一条直线的两条直线互相平行；该节点内容明确含公理4,slice_02
MATH,math-kb-inequality-same-direction-multiply,不等式的基本性质,不等式的基本性质,high,材料讲a>b>0且c>d>0时ac>bd与a>b>0时aⁿ>bⁿ；属不等式基本性质,slice_03
MATH,math-kb-merge-terms-sum-method,分组-并项-法求数列的前n项和,分组（并项）法求数列的前n项和,high,材料讲并项求和法（相邻两项合并后按组求和、n为奇偶时收尾不同）；与节点同名,slice_04
MATH,math-kb-volume-equivalent-method,点到平面的距离,点到平面的距离,medium,材料讲三棱锥换底列等式求高即点到平面的距离；服务求点面距这一目的,slice_05
MATH,math-luobida-faze,洛必达法则,洛必达法则,high,材料讲0/0型与∞/∞型未定式的洛必达法则及使用前须验证未定式；与节点同名,slice_06
MATH,math-luobida-shiyong-bianjie,洛必达法则,洛必达法则,high,材料讲洛必达法则在高中选择填空题可直接用而解答题可能扣分；即洛必达法则的使用条件与边界,slice_07
MATH,math-midpoint-chord-slope-product-ellipse,弦中点与点差法,弦中点与点差法,medium,材料给椭圆中点弦斜率积结论；该节点别名含「圆锥曲线弦中点的斜率之积定值」,slice_08
MATH,math-mo-cheng1-daihuan-jichu,1的代换,1的代换,high,材料讲a+b=1时把目标乘以「1=a+b」展开后用基本不等式求最值；与节点「1的代换」一致,slice_09
MATH,math-mo-danfenmu-shuangfenmu-coupei,1的代换,1的代换,high,材料讲把线性条件凑配成两式之和后利用1的代换求分式最值；即1的代换,slice_10
MATH,math-mo-demogen-gongshi,德摩根定律,德摩根定律,high,材料给出并的补等于补的交与交的补等于补的并且对事件同样成立；与该节点别名『德摩根定律（交并的补集关系）』一致,slice_11
MATH,math-mo-duigou-coupei-quzui,对勾函数,对勾函数,high,材料讲把目标式凑配成ax+b/x型对勾结构后用均值求最值并检验取等点；与节点对勾函数一致,slice_12
MATH,math-mo-fanjie-dairu-xiaoyuan,双变量问题的题型与解法,双变量问题的题型与解法,medium,材料讲由条件方程反解出变量代入目标把双变量化为单变量函数求最值；属双变量问题的解法,slice_13
MATH,math-mo-geijiao-qiuzhi-sanfangmian,三角恒等变换,三角恒等变换,medium,材料给给角求值的三个处理方向（诱导公式化同角与同角关系与和差公式）；同类材料「给角求值的拆分与凑角」亦绑在三角恒等变换,slice_14
MATH,math-mo-hailun-qinjiushao-gongshi,秦九韶公式与海伦公式,秦九韶公式与海伦公式,high,材料同时给出海伦公式与秦九韶（三斜求积）公式并说明二者等价；与节点同名,slice_15
MATH,math-mo-hechahuaji-jihuahecha,积化和差与和差化积公式,积化和差与和差化积公式,high,材料默写四组和差化积与积化和差公式及口诀；即该组公式的记忆与应用,slice_16
MATH,math-mo-huchi-vs-duili-shijian,概率的基本性质,概率的基本性质,high,材料辨析互斥与对立事件并说明P(A∪B)与1−P(Ā)的适用条件；该节点别名即「互斥事件、对立事件与概率的基本性质」,slice_17
MATH,math-mo-jieda-qianhouwen-guanlian,导数压轴题的解题流程,导数压轴题的解题流程,low,材料讲多问解答题前后问的关联并仅以导数压轴举例；只能勉强归入导数压轴解题流程,slice_18
MATH,math-mo-jiemian-jiaoxian-zuofa,空间几何体中的截面问题,空间几何体中的截面问题,high,材料讲作截面的平行线法与延长线法及作交线方法；节点名完全对应,slice_19
MATH,math-mo-jihe-hunhe-tongchu,1的代换,1的代换,high,材料讲已知积求和时同除ab互化结构再凑1的代换；该节点边界即含条件不为1时先化为1的常数代换,slice_20
MATH,math-mo-kexi-zhongzhi,柯西中值定理,柯西中值定理,high,材料讲柯西中值定理的条件与结论；与节点同名同主题,slice_21
MATH,math-mo-lagelangri-zhongzhi,拉格朗日中值定理,拉格朗日中值定理,high,材料即拉格朗日中值定理的内容与几何意义；与节点同名,slice_22
MATH,math-mo-liangci-junzhi-qudeng,连续使用基本不等式忽略等号同时成立致错,连续使用基本不等式忽略等号同时成立致错,high,材料讲两次使用均值须保证取等条件与数值一致否则放缩链断裂；即该易错点的正面表述,slice_23
MATH,math-mo-omega-qiujie-wutujing,三角函数中 ω 的求解,三角函数中 ω 的求解,high,材料讲由周期单调性零点与对称轴等五条途径求ω；即三角函数中ω的求解,slice_24
MATH,math-mo-qiedianxian-fangcheng,圆锥曲线的切点弦,圆锥曲线的切点弦,high,材料给出圆椭圆双曲线抛物线的切点弦方程且点须在曲线外；该节点边界即圆锥曲线切点弦方程与点在曲线外的前提,slice_25
MATH,math-mo-qiegua-moxing-shuangbanjing,双外心模型求外接球,双外心模型求外接球,medium,材料讲两互相垂直平面截球的公共弦即双半径单交线并用R²=r²+d²联立求外接球半径,slice_26
MATH,math-mo-sanjianke-zhiyiqiuer,同角三角函数的基本关系,同角三角函数的基本关系,high,材料讲sinα±cosα与sinαcosα三者知一求二并强调由象限定符号；该节点别名含「知一求二：正弦与余弦的和差积互化」,slice_27
MATH,math-mo-sanjiao-jiaodu-yinhan,给值求角问题,给值求角问题,medium,材料讲由函数值三角形内角和与锐角条件缩小角的范围并指出增解源于范围没缩够；该节点别名即「给值求角：选函数与缩范围」,slice_28
MATH,math-mo-shuyu-baohan-bianxi,元素与集合的关系,元素与集合的关系,low,材料辨析∈连接元素与集合而⊆与⊂连接集合与集合的符号层次；服务元素与集合的从属关系辨析,slice_29
MATH,math-mo-sina-erfenzhiyi-shuangjie,三角形解的个数判断,三角形解的个数判断,high,材料讲sinA=1/2可得两个角解须按限制条件验证取舍；节点已收「正弦定理判定三角形解的个数」,slice_30
MATH,math-mo-sipingfanghe-dingli,四平方和定理,四平方和定理,high,材料就是拉格朗日四平方和定理的表述与考查方式,slice_01
MATH,math-mo-sitewaerte-dingli,斯特瓦尔特定理,斯特瓦尔特定理,high,材料讲斯特瓦尔特定理及其中线与角平分线特例；与节点同名同主题,slice_02
MATH,math-mo-tanlu-shuangduandian,必要性探路,必要性探路,medium,材料讲闭区间两端点各建参数不等式锁定范围再验证极值；属必要性探路,slice_03
MATH,math-mo-tonggou-diweitongdeng,同构法,同构法,high,材料讲双变量地位平等且两边结构一致时构造单调母函数脱f；正是同构法,slice_04
MATH,math-mo-tonggou-lingdian-xing,同构法,同构法,high,材料讲零点方程经指对互化配凑成f(A)=f(B)再用母函数单调性处理；核心方法是同构法,slice_05
MATH,math-mo-tonggou-zhiduikuajie,同构法,同构法,high,材料讲指对跨阶同构（对数恒等式指对互化统一为积型商型和差型母函数）；属同构法,slice_06
MATH,math-mo-tuolemi-dingli,托勒密定理,托勒密定理,high,材料给出圆内接四边形对角线之积等于两组对边乘积之和及一般四边形的托勒密不等式；即托勒密定理,slice_07
MATH,math-mo-wanneng-gongshi-banjiao,万能公式,万能公式,high,材料讲以t=tan(α/2)表示sin、cos、tan的万能公式；节点同名且有同内容材料,slice_08
MATH,math-mo-wanneng-k-fa,判别式法-主要用于含有二次的分式函数-形如,判别式法：主要用于含有二次的分式函数，形如：,high,材料讲设K法三步（问谁设谁、整理为一元二次方程、判别式Δ≥0定最值）用于二次分式函数求最值；即判别式法,slice_09
MATH,math-mo-wudian-zuotu-guanjiandian,描点法作图,描点法作图,medium,材料讲正余弦函数在一个周期内的五个关键点用于画图；属描点法作图,slice_10
MATH,math-mo-xian-shi-huaqie-sanlei,齐次式与切弦互化,齐次式与切弦互化,high,材料讲一次与二次齐次弦式分式及1的代换三类结构化为切函数；与该节点别名『三角函数齐次式的切弦互化』一致,slice_11
MATH,math-mo-xielvji-fuzhi-fanzhi,两条直线的位置关系,两条直线的位置关系,high,材料辨析斜率之积为-1判定垂直的反之不成立（一斜率不存在一斜率为0）；该节点要求特别注意斜率不存在的情形,slice_12
MATH,math-mo-yinhan-tiaojian-huizong-gailv,离散型随机变量,离散型随机变量,low,材料讲用概率和为1与随机变量取非负整数等隐藏约束求分布列参数（另含直方图面积和为1）；只部分对应,slice_13
MATH,math-mo-yuanmi-dingli,圆幂定理与相交弦定理,圆幂定理与相交弦定理,high,材料讲相交弦定理与割线定理与切割线定理；节点名与同名材料一致,slice_14
MATH,math-mo-yueya-dingli,月牙定理,月牙定理,high,材料讲直角三角形两直角边上半圆围成的月牙面积和等于三角形面积；与节点月牙定理同名,slice_15
MATH,math-mo-zhongguo-shengyu-dingli,中国剩余定理,中国剩余定理,high,材料就是中国剩余定理本身；该节点按库内惯例（同系列背景定理各建一点）本次新建,addendum
MATH,math-mo-zhongxianchang-dingli,平行四边形恒等式与中线定理,平行四边形恒等式与中线定理,high,材料给中线长公式m_a=½√(2b²+2c²−a²)及其向量推导；该节点别名即「中线长公式」,slice_17
MATH,math-mo-zhuyuan-fa,主元法,主元法,high,材料讲变换主元把式子整理为关于主元的函数并求最值；与节点同名同主题,slice_18
MATH,math-mo-ziji-qiucan-kongji-shunxu,利用集合间的关系求参数,利用集合间的关系求参数,medium,材料讲由子集关系求参须按空集到自身顺序讨论；属利用集合间关系求参数,slice_19
MATH,math-mo-zugeng-yuanli,祖暅原理,祖暅原理,high,材料讲夹在两平行平面间的几何体截面积总相等则体积相等；与该节点同名同主题,slice_20
MATH,math-nonoriented-assignment-multiply-permutation,分组分配问题,分组分配问题,medium,材料讲不定向分配需乘接受者的全排列；同库「不同元素先分组后分配、不定向分配需乘A_m^m」材料已绑该节点,slice_21
MATH,math-nonuniform-grouping-formula,分组分配问题,分组分配问题,medium,材料给各组人数两两不等时的逐组连乘分组公式；属分组分配的四类分法与除序（另有均匀分组节点专讲均匀除序）,slice_22
MATH,math-normal-curve-above-axis-area-one,正态分布,正态分布,medium,材料讲正态曲线在x轴上方且与x轴之间面积为1；属正态曲线的性质（节点表无正态曲线专点）,slice_23
MATH,math-partial-uniform-grouping-formula,均匀分组与分配问题,均匀分组与分配问题,high,材料讲恰有i组人数相等的部分平均分组要除以i组的全排列数；属均匀分组计数的公式,slice_24
MATH,math-period-mobius-fraction-iteration,函数的周期性,函数的周期性,high,材料讲f(x+a)=(1−f(x))/(1+f(x))迭代两次还原故T=2a；属该节点「函数周期性的六个常用结论」,slice_25
MATH,math-period-opposite-next-term,半周期推导周期,半周期推导周期,high,材料讲函数值反号式f(x+a)=-f(x)迭代一次得周期T=2a；正是半周期推导周期,slice_26
MATH,math-period-shift-equal-different-offsets,函数的周期性,函数的周期性,high,材料由f(a+x)=f(b+x)推出周期T=|b-a|；属该节点的常见周期性结论,slice_27
MATH,math-period-shift-opposite-different-offsets,半周期推导周期,半周期推导周期,high,材料讲f(a+x)=-f(b+x)反号式迭代两次得T=2|b-a|；姊妹材料「半周期反号式f(x+a)=-f(x)⇒T=2a」同绑此节点,slice_28
MATH,math-set-line-x-plus-by-plus-c-form,圆的切线方程,圆的切线方程,medium,材料讲求圆的切线与公切线时设x+by+c=0以免讨论斜率不存在；同重难点36的切线漏解材料亦绑圆的切线方程,slice_29
MATH,math-shulie-fangshuo-bufen-fangshuo,数列不等式的放缩,数列不等式的放缩,medium,材料讲只对数列部分项放缩（舍弃部分项或把部分项取为1）；属数列不等式的放缩技巧,slice_30
MATH,math-sphere-section-track-completeness,空间几何体中的截面问题,空间几何体中的截面问题,high,材料讲球面与几何体表面交线长并先验证轨迹是否完整落在平面图形内；该节点别名含「球面与多面体（圆柱）交线长的求法」,slice_01
MATH,math-tangent-missing-slope-undefined-check,圆的切线方程,圆的切线方程,high,材料讲圆外一点求切线只解出一个k时必须补查斜率不存在的切线以防漏解；即该节点的切线漏解易错点,slice_02
MATH,math-third-definition-ellipse-slope-product,圆锥曲线第三定义的应用,圆锥曲线第三定义的应用,high,材料讲椭圆长轴两端点与曲线上点连线斜率积为定值即第三定义,slice_03
MATH,math-translation-homogenization,齐次化,齐次化,high,材料讲平移公共点到原点后设mx+ny=1齐次化并除以x²得斜率和与积；属齐次化方法,slice_04
MATH,math-uniform-grouping-formula,均匀分组与分配问题,均匀分组与分配问题,high,材料给出mk个不同元素平均分成k组需除以A_k^k以消序的公式；属均匀分组与分配,slice_05
PHYSICS,phys-anti-reflection-coating,薄膜干涉的应用,薄膜干涉的应用,high,材料讲增透膜厚度取膜中波长四分之一使反射光相消；是薄膜干涉的典型应用,slice_06
PHYSICS,phys-ao-xing-qiao-chao-zhong,对超重和失重的理解应当注意的问题,对超重和失重的理解应当注意的问题,medium,材料讲凹形桥最低点FN=mg+mv²/r因而处于超重；该节点别名即含拱形桥与凹形桥模型,slice_07
PHYSICS,phys-apparent-depth,光的折射,光的折射,medium,材料由折射定律与小角度近似导出视深公式h=H/n；语料「视深与视高问题」归此节点,slice_08
PHYSICS,phys-apparent-height,光的折射,光的折射,medium,材料给从折射率n的介质中观察正上方物体的视高公式h'=nH（小角度近似）；由光的折射定律导出,slice_09
PHYSICS,phys-bullet-embeds-block,子弹打木块模型,子弹打木块模型,high,材料讲子弹留在物块中最终共速的动量守恒、动能定理与Q=fd；即子弹打木块模型,slice_10
PHYSICS,phys-charles-law,气体实验定律,气体实验定律,high,材料给出等容变化的查理定律p1除以T1等于p2除以T2并提示温度取热力学温度；属该节点别名『三个气体实验定律』之一,slice_11
PHYSICS,phys-cut-fill-method-field,割补法,割补法,high,材料讲把残缺带电体补全后用完整场强减补上部分场强；该节点别名即「割补法求不规则带电体的场强」,slice_12
PHYSICS,phys-cyclotron-max-kinetic-energy,回旋加速器,回旋加速器,high,材料推导回旋加速器最大动能Ekm=q²B²R²/2m；属回旋加速器考点,slice_13
PHYSICS,phys-dongli-fenpei-neili-an-zhiliang,共速连接体对合力的分配原理,共速连接体对合力的分配原理,medium,材料讲绳连两物在动力F下共速运动时内力按质量分配且与μ和θ无关；节点名即共速连接体对合力的分配,slice_14
PHYSICS,phys-electromagnetic-flowmeter,电磁流量计,电磁流量计,high,材料推导导电液体电磁流量计的流速与流量公式（Q=πUD/4B）；与节点同名,slice_15
PHYSICS,phys-f-x-mian-ji-gong,变力做功的求解方法,变力做功的求解方法,medium,材料讲F-x图线与x轴围成面积表示功（含线性变化与分段反向）；即图像法求变力做功,slice_16
PHYSICS,phys-fx-analogy-method-physics,类比-创新-极限等物理思维考查,类比、创新、极限等物理思维考查,high,材料讲类比分析法（找类比对象与对应量再迁移规律）；该节点别名即「类比法」,slice_17
PHYSICS,phys-fx-arch-bridge-model,对超重和失重的理解应当注意的问题,对超重和失重的理解应当注意的问题,high,材料即拱形桥与凹形桥模型（拱桥顶失重 凹桥底超重 腾空临界）；该短语即为此节点的别名,slice_18
PHYSICS,phys-fx-calculation-answer-standards,计算题答题规范,计算题答题规范,high,材料讲计算题文字说明与方程结合、写原始公式分步列式、结果带单位；节点名完全对应,slice_19
PHYSICS,phys-fx-chase-slow-chase-fast-conclusion,追及问题的常见类型,追及问题的常见类型,medium,材料给出追不上型在速度相等临界下恰追上、追不上与相遇两次的结论；属常见追及情景与能否追上的判定,slice_20
PHYSICS,phys-fx-eddy-current-damping-drive,涡流,涡流,medium,材料讲涡流大小与电磁阻尼、电磁驱动均源于阻碍相对运动；同名「涡流、电磁阻尼与电磁驱动」材料在该节点已收录多篇,slice_21
PHYSICS,phys-fx-exclusion-method-selection,排除法,排除法,high,材料即选择题的排除法（排除须有物理依据不能凭感觉）；该节点别名即「选择题的排除法」,slice_22
PHYSICS,phys-fx-f-t-graph-impulse-area,冲量的计算方法,冲量的计算方法,high,材料讲F-t图线与时间轴围成的面积表示冲量并结合动量定理；即冲量的计算方法,slice_23
PHYSICS,phys-fx-live-knot-dead-knot,活结与死结模型,活结与死结模型,high,材料讲死结两侧弹力不一定相等而活结两侧必等大；即活结与死结模型,slice_24
PHYSICS,phys-fx-live-rod-dead-rod,活杆与定杆模型,活杆与定杆模型,high,材料讲光滑铰链活杆平衡时弹力沿杆而被固定的死杆弹力方向不定；即活杆与定杆模型的受力区别,slice_25
PHYSICS,phys-fx-multimeter-ohm-range-usage,多用电表欧姆挡的原理与使用,多用电表欧姆挡的原理与使用,high,材料讲欧姆挡测电阻步骤、换挡重新调零、读数乘倍率与指针中值附近较准,slice_26
PHYSICS,phys-fx-volt-ampere-characteristic-curve,伏安特性曲线,伏安特性曲线,high,材料讲线性元件U-I为过原点直线、非线性元件电阻用U/I而非切线斜率、小灯泡与二极管；与该节点边界一致,slice_27
PHYSICS,phys-gan-moxing-zui-gao-dian,绳球模型-杆球模型两类经典模型中的临界条件-情景分析,竖直面内绳球与杆球模型的临界条件,high,材料讲杆（双轨道）模型为双向约束且最高点最小速度为零；该节点别名即「杆模型与环管模型的受力与临界」,slice_28
PHYSICS,phys-gong-xing-qiao-shi-zhong,对超重和失重的理解应当注意的问题,对超重和失重的理解应当注意的问题,high,材料讲拱形桥顶mg−FN=mv²/r使支持力小于重力处于失重；同重难点的拱形桥与凹形桥材料均绑该节点,slice_29
PHYSICS,phys-hall-voltage-formula,霍尔元件,霍尔元件,high,材料推霍尔电压U=kBI/d与霍尔系数k=1/nq；节点已收「霍尔元件的原理与霍尔电压」,slice_30
PHYSICS,phys-hj-008-math-analysis-extremum,共点力的平衡临界极值问题-临界条件,共点力的平衡临界极值问题——临界条件,high,材料由平衡条件写出函数关系再用二次函数或三角函数求极值；该节点已收录「求解平衡极值问题的数学分析法与物理分析法」,slice_01
PHYSICS,phys-hj-015-live-knot-model,活结与死结模型,活结与死结模型,high,材料讲活结由同一根绳跨光滑滑轮或挂钩形成故两侧张力处处相等；与节点一致,slice_02
PHYSICS,phys-hj-016-dead-knot-model,活结与死结模型,活结与死结模型,high,材料讲死结把绳分成两段独立绳且张力一般不相等需分别列平衡方程,slice_03
PHYSICS,phys-hj-017-moving-rod-model,活杆与定杆模型,活杆与定杆模型,high,材料讲动杆（可绕转轴或铰链自由转动的轻杆）平衡时弹力方向沿杆；即活杆与定杆模型中的动杆,slice_04
PHYSICS,phys-hj-018-fixed-rod-model,活杆与定杆模型,活杆与定杆模型,high,材料讲定杆被固定不能转动时杆端弹力方向任意；对应活杆与定杆模型,slice_05
PHYSICS,phys-hj-038-overweight-phenomenon,超重,超重,high,材料讲加速度有竖直向上分量即超重且视重F=mg+ma；与节点「超重」一致,slice_06
PHYSICS,phys-hj-039-weightlessness-phenomenon,失重,失重,high,材料讲加速度有竖直向下分量时处于失重、视重小于重力而重力本身不变；即失重现象的定义与判断,slice_07
PHYSICS,phys-hj-040-complete-weightlessness,失重,失重,medium,材料讲竖直向下加速度为g的完全失重与视重为零；该节点已含「失重与完全失重」类材料,slice_08
PHYSICS,phys-hj-066-particle-model,质点,质点,high,材料讲质点是代替物体的有质量的点、是理想化模型且能否看作质点由所研究的问题决定；与节点「质点」一致,slice_09
PHYSICS,phys-hj-086-momentum-concept,动量,动量,high,材料讲动量p=mv的定义、单位与矢量性；即动量,slice_10
PHYSICS,phys-hj-127-pendulum-length-measure,用单摆测量重力加速度,用单摆测量重力加速度,high,材料讲摆长等于摆线长加小球半径以及线长用刻度尺与球径用游标卡尺的测量；与同节点已绑『单摆实验的器材与步骤』一致,slice_11
PHYSICS,phys-hj-140-electric-potential-concept,电势,电势,high,材料讲电势的定义φ=Ep/q与标量有正负及零电势点的相对性；与同名节点一致,slice_12
PHYSICS,phys-hj-151-capacitance-definition,电容,电容,high,材料讲电容定义式C=Q/U与单位换算及电容由电容器本身构造决定；与节点电容同名,slice_13
PHYSICS,phys-hj-159-electric-current-concept,电流,电流,high,材料讲电流的定义式I=q/t与形成条件与标矢性与方向；节点别名含「电流的定义与形成条件」与「电流的形成条件与标矢性」,slice_14
PHYSICS,phys-hj-192-ampere-rule-usage,安培定则,安培定则,high,材料讲直线电流与环形电流及通电螺线管的右手螺旋定则判定磁场方向；即安培定则,slice_15
PHYSICS,phys-hj-195-geomagnetic-field,磁场,磁场,high,材料讲地磁场N极在地理南极附近的分布特点与南北半球竖直分量；该节点边界明确含地磁场的特点,slice_16
PHYSICS,phys-hj2-anan-fufu-huoyong-cezu,伏伏法与安安法测电阻,伏伏法与安安法测电阻,high,材料同时讲安安法与伏伏法在缺电压表或电流表时测电阻；与该节点同名同主题,slice_17
